student_id,academic_year,programme_code,programme_year,status,status_change_at
1941,1051-52,1.2.4,3,enrolled,1051-09-01
1942,1051-52,2.1.16,3,enrolled,1051-09-01
1943,1051-52,1.3.9,3,enrolled,1051-09-01
1944,1051-52,2.3.23,3,enrolled,1051-09-01
1945,1051-52,2.3.23,3,enrolled,1051-09-01
1946,1051-52,4.3.39,3,enrolled,1051-09-01
1947,1051-52,1.1.3,3,enrolled,1051-09-01
1948,1051-52,3.1.28,3,enrolled,1051-09-01
1949,1051-52,4.2.37,3,enrolled,1051-09-01
1950,1051-52,2.1.16,3,enrolled,1051-09-01
1951,1051-52,1.1.1,3,enrolled,1051-09-01
1952,1051-52,2.4.26,3,enrolled,1051-09-01
1953,1051-52,1.2.4,3,enrolled,1051-09-01
1954,1051-52,2.1.17,3,enrolled,1051-09-01
1955,1051-52,1.1.1,3,enrolled,1051-09-01
1956,1051-52,2.2.20,3,enrolled,1051-09-01
1958,1051-52,4.4.44,3,enrolled,1051-09-01
1959,1051-52,2.2.19,3,enrolled,1051-09-01
1961,1051-52,1.3.7,3,enrolled,1051-09-01
1963,1051-52,4.1.33,3,enrolled,1051-09-01
1964,1051-52,3.2.29,3,enrolled,1051-09-01
1965,1051-52,3.2.29,3,enrolled,1051-09-01
1966,1051-52,1.5.14,3,enrolled,1051-09-01
1967,1051-52,1.1.2,2,enrolled,1051-09-01
1968,1051-52,1.3.9,3,enrolled,1051-09-01
1970,1051-52,2.1.17,3,enrolled,1051-09-01
1971,1051-52,1.1.2,3,enrolled,1051-09-01
1972,1051-52,3.3.31,3,enrolled,1051-09-01
1973,1051-52,4.1.33,3,enrolled,1051-09-01
1974,1051-52,1.1.1,2,repeating,1051-09-01
1975,1051-52,2.3.23,3,enrolled,1051-09-01
1976,1051-52,2.1.17,3,enrolled,1051-09-01
1977,1051-52,1.1.1,3,enrolled,1051-09-01
1978,1051-52,3.2.29,3,enrolled,1051-09-01
1979,1051-52,4.2.36,3,enrolled,1051-09-01
1980,1051-52,1.4.11,3,enrolled,1051-09-01
1981,1051-52,1.5.14,3,enrolled,1051-09-01
1982,1051-52,3.3.32,3,enrolled,1051-09-01
1983,1051-52,2.4.25,3,enrolled,1051-09-01
1984,1051-52,4.3.41,3,enrolled,1051-09-01
1985,1051-52,4.3.39,3,enrolled,1051-09-01
1986,1051-52,4.2.36,3,enrolled,1051-09-01
1987,1051-52,4.3.41,3,enrolled,1051-09-01
1988,1051-52,2.2.20,3,enrolled,1051-09-01
1989,1051-52,1.3.7,3,enrolled,1051-09-01
1990,1051-52,4.1.35,3,enrolled,1051-09-01
1992,1051-52,2.3.23,3,enrolled,1051-09-01
1993,1051-52,4.1.35,3,enrolled,1051-09-01
1994,1051-52,4.1.34,3,enrolled,1051-09-01
1995,1051-52,1.2.4,3,enrolled,1051-09-01
1996,1051-52,4.4.43,2,repeating,1051-09-01
1997,1051-52,4.1.34,3,enrolled,1051-09-01
1998,1051-52,4.4.42,3,enrolled,1051-09-01
1999,1051-52,4.2.38,3,enrolled,1051-09-01
2000,1051-52,2.2.19,2,enrolled,1051-09-01
2001,1051-52,2.2.20,2,enrolled,1051-09-01
2002,1051-52,1.2.5,2,enrolled,1051-09-01
2003,1051-52,2.2.19,2,enrolled,1051-09-01
2004,1051-52,3.2.29,2,enrolled,1051-09-01
2005,1051-52,4.1.35,2,enrolled,1051-09-01
2006,1051-52,1.2.5,2,enrolled,1051-09-01
2007,1051-52,1.1.3,2,enrolled,1051-09-01
2008,1051-52,2.4.26,2,enrolled,1051-09-01
2009,1051-52,2.4.25,2,enrolled,1051-09-01
2010,1051-52,3.2.30,2,enrolled,1051-09-01
2011,1051-52,4.1.33,2,enrolled,1051-09-01
2013,1051-52,2.3.22,2,enrolled,1051-09-01
2014,1051-52,3.1.27,2,enrolled,1051-09-01
2015,1051-52,2.1.16,2,enrolled,1051-09-01
2016,1051-52,4.3.39,2,enrolled,1051-09-01
2017,1051-52,4.4.43,2,enrolled,1051-09-01
2018,1051-52,4.3.39,2,enrolled,1051-09-01
2019,1051-52,2.1.16,1,repeating,1051-09-01
2020,1051-52,3.2.30,2,enrolled,1051-09-01
2021,1051-52,1.2.6,2,enrolled,1051-09-01
2022,1051-52,1.1.3,2,enrolled,1051-09-01
2023,1051-52,4.2.38,2,enrolled,1051-09-01
2024,1051-52,3.2.29,2,enrolled,1051-09-01
2026,1051-52,3.3.32,2,enrolled,1051-09-01
2027,1051-52,4.1.33,2,enrolled,1051-09-01
2028,1051-52,4.1.35,2,enrolled,1051-09-01
2029,1051-52,4.1.33,2,enrolled,1051-09-01
2030,1051-52,4.2.36,1,repeating,1051-09-01
2032,1051-52,4.2.38,2,enrolled,1051-09-01
2033,1051-52,4.4.43,2,enrolled,1051-09-01
2034,1051-52,3.3.32,2,enrolled,1051-09-01
2035,1051-52,1.5.12,2,enrolled,1051-09-01
2037,1051-52,4.3.39,2,enrolled,1051-09-01
2038,1051-52,4.4.42,2,enrolled,1051-09-01
2040,1051-52,4.2.37,2,enrolled,1051-09-01
2041,1051-52,4.3.41,2,enrolled,1051-09-01
2042,1051-52,3.2.30,2,enrolled,1051-09-01
2043,1051-52,1.2.6,2,enrolled,1051-09-01
2044,1051-52,4.4.42,2,enrolled,1051-09-01
2045,1051-52,2.1.17,1,repeating,1051-09-01
2046,1051-52,1.5.12,2,enrolled,1051-09-01
2047,1051-52,4.4.42,2,enrolled,1051-09-01
2048,1051-52,1.3.7,2,enrolled,1051-09-01
2049,1051-52,2.4.26,2,enrolled,1051-09-01
2050,1051-52,4.1.35,2,enrolled,1051-09-01
2051,1051-52,3.3.32,2,enrolled,1051-09-01
2052,1051-52,4.4.43,2,enrolled,1051-09-01
2053,1051-52,3.1.27,2,enrolled,1051-09-01
2054,1051-52,3.3.32,2,enrolled,1051-09-01
2055,1051-52,4.4.42,2,enrolled,1051-09-01
2057,1051-52,1.4.10,1,repeating,1051-09-01
2058,1051-52,2.1.16,1,repeating,1051-09-01
2059,1051-52,4.2.38,2,enrolled,1051-09-01
2060,1051-52,2.3.23,2,enrolled,1051-09-01
2061,1051-52,3.2.29,2,enrolled,1051-09-01
2062,1051-52,4.2.37,2,enrolled,1051-09-01
2063,1051-52,4.2.37,2,enrolled,1051-09-01
2064,1051-52,3.2.29,2,enrolled,1051-09-01
2065,1051-52,4.1.33,2,enrolled,1051-09-01
2066,1051-52,1.4.11,2,enrolled,1051-09-01
2067,1051-52,1.5.13,2,enrolled,1051-09-01
2068,1051-52,1.2.5,2,enrolled,1051-09-01
2069,1051-52,2.1.17,2,enrolled,1051-09-01
2070,1051-52,3.2.29,2,enrolled,1051-09-01
2071,1051-52,1.3.7,1,repeating,1051-09-01
2072,1051-52,2.1.17,2,enrolled,1051-09-01
2073,1051-52,4.1.35,2,enrolled,1051-09-01
2074,1051-52,4.3.40,2,enrolled,1051-09-01
2075,1051-52,3.2.29,2,enrolled,1051-09-01
2076,1051-52,3.2.29,1,repeating,1051-09-01
2077,1051-52,1.5.14,2,enrolled,1051-09-01
2078,1051-52,4.1.33,2,enrolled,1051-09-01
2079,1051-52,3.3.31,2,enrolled,1051-09-01
2080,1051-52,3.3.32,2,enrolled,1051-09-01
2081,1051-52,1.1.3,1,repeating,1051-09-01
2083,1051-52,2.2.19,2,enrolled,1051-09-01
2084,1051-52,2.4.24,2,enrolled,1051-09-01
2085,1051-52,4.1.35,2,enrolled,1051-09-01
2086,1051-52,2.2.20,2,enrolled,1051-09-01
2087,1051-52,1.3.8,2,enrolled,1051-09-01
2088,1051-52,1.1.1,1,repeating,1051-09-01
2089,1051-52,2.3.22,2,enrolled,1051-09-01
209,1051-52,2.2.18,3,repeating,1051-09-01
2090,1051-52,3.2.30,2,enrolled,1051-09-01
2092,1051-52,2.2.18,2,enrolled,1051-09-01
2093,1051-52,3.3.31,2,enrolled,1051-09-01
2094,1051-52,2.2.20,2,enrolled,1051-09-01
2095,1051-52,2.1.17,1,repeating,1051-09-01
2096,1051-52,2.1.15,2,enrolled,1051-09-01
2097,1051-52,3.2.29,2,enrolled,1051-09-01
2098,1051-52,1.3.8,2,enrolled,1051-09-01
2099,1051-52,4.3.40,2,enrolled,1051-09-01
2100,1051-52,1.3.8,1,repeating,1051-09-01
2101,1051-52,3.1.27,2,enrolled,1051-09-01
2102,1051-52,1.1.1,2,enrolled,1051-09-01
2103,1051-52,3.2.30,2,enrolled,1051-09-01
2104,1051-52,2.4.25,2,enrolled,1051-09-01
2105,1051-52,4.3.39,2,enrolled,1051-09-01
2106,1051-52,2.4.24,2,enrolled,1051-09-01
2107,1051-52,1.2.4,1,repeating,1051-09-01
2108,1051-52,2.4.26,2,enrolled,1051-09-01
2109,1051-52,1.2.5,2,enrolled,1051-09-01
2110,1051-52,2.3.22,2,enrolled,1051-09-01
2111,1051-52,4.3.41,2,enrolled,1051-09-01
2112,1051-52,1.1.3,2,enrolled,1051-09-01
2113,1051-52,1.1.3,2,enrolled,1051-09-01
2114,1051-52,1.2.4,2,enrolled,1051-09-01
2115,1051-52,4.1.35,2,enrolled,1051-09-01
2116,1051-52,4.3.40,2,enrolled,1051-09-01
2117,1051-52,4.4.44,2,enrolled,1051-09-01
2118,1051-52,4.3.41,1,repeating,1051-09-01
2119,1051-52,4.3.40,2,enrolled,1051-09-01
2120,1051-52,1.1.2,2,enrolled,1051-09-01
2121,1051-52,1.2.5,2,enrolled,1051-09-01
2122,1051-52,3.3.31,2,enrolled,1051-09-01
2123,1051-52,4.4.43,2,enrolled,1051-09-01
2124,1051-52,2.3.23,2,enrolled,1051-09-01
2125,1051-52,2.1.17,2,enrolled,1051-09-01
2126,1051-52,4.3.39,2,enrolled,1051-09-01
2128,1051-52,1.3.9,2,enrolled,1051-09-01
2129,1051-52,1.1.2,2,enrolled,1051-09-01
2130,1051-52,4.4.42,2,enrolled,1051-09-01
2131,1051-52,3.2.29,1,repeating,1051-09-01
2132,1051-52,2.3.23,2,enrolled,1051-09-01
2133,1051-52,2.2.19,2,enrolled,1051-09-01
2134,1051-52,1.2.4,2,enrolled,1051-09-01
2135,1051-52,1.1.1,2,enrolled,1051-09-01
2136,1051-52,2.2.20,2,enrolled,1051-09-01
2137,1051-52,4.3.41,2,enrolled,1051-09-01
2138,1051-52,1.5.12,2,enrolled,1051-09-01
2139,1051-52,4.1.34,2,enrolled,1051-09-01
2140,1051-52,3.1.28,2,enrolled,1051-09-01
2141,1051-52,4.1.33,2,enrolled,1051-09-01
2142,1051-52,2.3.23,2,enrolled,1051-09-01
2143,1051-52,4.3.41,2,enrolled,1051-09-01
2144,1051-52,1.1.1,2,enrolled,1051-09-01
2145,1051-52,4.2.37,2,enrolled,1051-09-01
2146,1051-52,4.3.39,2,enrolled,1051-09-01
2147,1051-52,4.4.44,2,enrolled,1051-09-01
2148,1051-52,3.3.32,2,enrolled,1051-09-01
2150,1051-52,3.3.31,2,enrolled,1051-09-01
2151,1051-52,3.2.29,2,enrolled,1051-09-01
2152,1051-52,4.3.39,2,enrolled,1051-09-01
2153,1051-52,1.4.11,2,enrolled,1051-09-01
2154,1051-52,4.1.33,2,enrolled,1051-09-01
2155,1051-52,4.4.42,2,enrolled,1051-09-01
2156,1051-52,3.2.29,2,enrolled,1051-09-01
2157,1051-52,4.4.43,2,enrolled,1051-09-01
2158,1051-52,3.2.30,2,enrolled,1051-09-01
2159,1051-52,1.2.4,2,enrolled,1051-09-01
2160,1051-52,4.3.40,2,enrolled,1051-09-01
2161,1051-52,4.2.36,2,enrolled,1051-09-01
2163,1051-52,4.4.44,2,enrolled,1051-09-01
2165,1051-52,4.2.37,2,enrolled,1051-09-01
2166,1051-52,4.3.41,2,enrolled,1051-09-01
2167,1051-52,2.2.20,2,enrolled,1051-09-01
2168,1051-52,3.3.31,2,enrolled,1051-09-01
2169,1051-52,3.3.31,2,enrolled,1051-09-01
2170,1051-52,2.4.26,2,enrolled,1051-09-01
2171,1051-52,4.2.36,2,enrolled,1051-09-01
2172,1051-52,2.4.25,2,enrolled,1051-09-01
2173,1051-52,1.2.4,2,enrolled,1051-09-01
2174,1051-52,1.4.10,2,enrolled,1051-09-01
2175,1051-52,1.2.4,2,enrolled,1051-09-01
2176,1051-52,2.3.21,2,enrolled,1051-09-01
2177,1051-52,1.2.5,2,enrolled,1051-09-01
2179,1051-52,2.2.20,2,enrolled,1051-09-01
2180,1051-52,2.1.16,1,repeating,1051-09-01
2181,1051-52,4.2.37,2,enrolled,1051-09-01
2182,1051-52,3.2.30,2,enrolled,1051-09-01
2183,1051-52,4.1.35,2,enrolled,1051-09-01
2185,1051-52,2.3.23,2,enrolled,1051-09-01
2186,1051-52,2.2.19,2,enrolled,1051-09-01
2187,1051-52,2.2.19,2,enrolled,1051-09-01
2188,1051-52,3.3.32,2,enrolled,1051-09-01
2189,1051-52,2.3.23,2,enrolled,1051-09-01
2190,1051-52,1.2.4,2,enrolled,1051-09-01
2191,1051-52,2.1.17,2,enrolled,1051-09-01
2192,1051-52,4.2.38,2,enrolled,1051-09-01
2194,1051-52,4.4.43,2,enrolled,1051-09-01
2195,1051-52,2.3.23,2,enrolled,1051-09-01
2198,1051-52,4.4.44,2,enrolled,1051-09-01
2199,1051-52,2.3.21,2,enrolled,1051-09-01
2200,1051-52,2.2.20,2,enrolled,1051-09-01
2201,1051-52,4.1.34,2,enrolled,1051-09-01
2202,1051-52,1.5.13,2,enrolled,1051-09-01
2203,1051-52,3.2.29,2,enrolled,1051-09-01
2204,1051-52,1.1.2,2,enrolled,1051-09-01
2205,1051-52,1.2.6,2,enrolled,1051-09-01
2206,1051-52,2.1.16,2,enrolled,1051-09-01
2208,1051-52,2.4.26,2,enrolled,1051-09-01
2209,1051-52,2.3.21,2,enrolled,1051-09-01
2210,1051-52,4.1.35,2,enrolled,1051-09-01
2211,1051-52,1.5.12,2,enrolled,1051-09-01
2212,1051-52,4.4.44,2,enrolled,1051-09-01
2213,1051-52,2.1.17,2,enrolled,1051-09-01
2215,1051-52,2.4.24,2,enrolled,1051-09-01
2216,1051-52,2.4.24,2,enrolled,1051-09-01
2217,1051-52,2.2.19,2,enrolled,1051-09-01
2219,1051-52,1.1.3,2,enrolled,1051-09-01
2220,1051-52,4.4.42,2,enrolled,1051-09-01
2221,1051-52,4.1.34,2,enrolled,1051-09-01
2222,1051-52,4.2.38,2,enrolled,1051-09-01
2223,1051-52,4.2.36,2,enrolled,1051-09-01
2224,1051-52,1.1.2,2,enrolled,1051-09-01
2225,1051-52,1.4.10,2,enrolled,1051-09-01
2226,1051-52,1.5.14,2,enrolled,1051-09-01
2227,1051-52,2.1.15,2,enrolled,1051-09-01
2228,1051-52,4.2.38,2,enrolled,1051-09-01
2229,1051-52,4.4.42,2,enrolled,1051-09-01
2230,1051-52,1.2.4,2,enrolled,1051-09-01
2231,1051-52,2.2.18,2,enrolled,1051-09-01
2232,1051-52,2.1.16,2,enrolled,1051-09-01
2233,1051-52,2.2.19,2,enrolled,1051-09-01
2234,1051-52,2.3.23,2,enrolled,1051-09-01
2235,1051-52,4.2.38,2,enrolled,1051-09-01
2236,1051-52,4.2.38,2,enrolled,1051-09-01
2237,1051-52,2.4.26,2,enrolled,1051-09-01
2238,1051-52,4.4.44,2,enrolled,1051-09-01
2239,1051-52,2.4.26,2,enrolled,1051-09-01
2240,1051-52,2.4.24,2,enrolled,1051-09-01
2241,1051-52,2.4.25,2,enrolled,1051-09-01
2242,1051-52,1.1.2,1,repeating,1051-09-01
2243,1051-52,4.1.33,2,enrolled,1051-09-01
2244,1051-52,1.1.1,2,enrolled,1051-09-01
2245,1051-52,2.2.18,2,enrolled,1051-09-01
2246,1051-52,1.5.14,2,enrolled,1051-09-01
2247,1051-52,2.1.16,2,enrolled,1051-09-01
2248,1051-52,2.2.18,2,enrolled,1051-09-01
2249,1051-52,4.2.38,2,enrolled,1051-09-01
2250,1051-52,2.3.22,2,enrolled,1051-09-01
2251,1051-52,4.1.35,2,enrolled,1051-09-01
2252,1051-52,2.2.20,2,enrolled,1051-09-01
2253,1051-52,4.2.38,2,enrolled,1051-09-01
2254,1051-52,3.2.30,2,enrolled,1051-09-01
2255,1051-52,1.2.4,2,enrolled,1051-09-01
2256,1051-52,2.3.23,1,repeating,1051-09-01
2257,1051-52,4.1.35,1,repeating,1051-09-01
2258,1051-52,1.5.12,2,enrolled,1051-09-01
2259,1051-52,4.2.38,2,enrolled,1051-09-01
2260,1051-52,1.1.3,2,enrolled,1051-09-01
2262,1051-52,2.1.16,2,enrolled,1051-09-01
2263,1051-52,3.1.28,2,enrolled,1051-09-01
2264,1051-52,4.1.35,2,enrolled,1051-09-01
2265,1051-52,1.3.8,2,enrolled,1051-09-01
2266,1051-52,4.1.35,2,enrolled,1051-09-01
2267,1051-52,3.3.32,2,enrolled,1051-09-01
2268,1051-52,4.3.39,2,enrolled,1051-09-01
2269,1051-52,4.3.39,2,enrolled,1051-09-01
2271,1051-52,4.3.39,2,enrolled,1051-09-01
2272,1051-52,3.2.30,2,enrolled,1051-09-01
2274,1051-52,4.3.39,2,enrolled,1051-09-01
2275,1051-52,2.1.16,2,enrolled,1051-09-01
2276,1051-52,4.1.33,2,enrolled,1051-09-01
2278,1051-52,4.2.36,2,enrolled,1051-09-01
2279,1051-52,4.1.34,2,enrolled,1051-09-01
2280,1051-52,4.1.34,2,enrolled,1051-09-01
2281,1051-52,3.1.27,2,enrolled,1051-09-01
2282,1051-52,1.5.12,2,enrolled,1051-09-01
2283,1051-52,4.3.40,2,enrolled,1051-09-01
2284,1051-52,2.2.18,2,enrolled,1051-09-01
2285,1051-52,1.1.3,2,enrolled,1051-09-01
2286,1051-52,4.1.33,2,enrolled,1051-09-01
2287,1051-52,4.3.40,2,enrolled,1051-09-01
2288,1051-52,2.1.16,2,enrolled,1051-09-01
2289,1051-52,2.1.17,2,enrolled,1051-09-01
2290,1051-52,4.3.39,2,enrolled,1051-09-01
2291,1051-52,4.1.33,2,enrolled,1051-09-01
2292,1051-52,4.1.35,2,enrolled,1051-09-01
2293,1051-52,3.2.30,2,enrolled,1051-09-01
2294,1051-52,2.1.15,2,enrolled,1051-09-01
2295,1051-52,3.2.29,2,enrolled,1051-09-01
2296,1051-52,3.3.31,2,enrolled,1051-09-01
2297,1051-52,4.4.42,2,enrolled,1051-09-01
2298,1051-52,1.2.4,2,enrolled,1051-09-01
2299,1051-52,1.1.1,1,repeating,1051-09-01
2300,1051-52,2.4.25,2,enrolled,1051-09-01
2301,1051-52,3.2.29,2,enrolled,1051-09-01
2302,1051-52,1.5.14,2,enrolled,1051-09-01
2303,1051-52,2.2.20,2,enrolled,1051-09-01
2304,1051-52,2.1.17,2,enrolled,1051-09-01
2305,1051-52,1.1.2,2,enrolled,1051-09-01
2306,1051-52,4.3.41,2,enrolled,1051-09-01
2307,1051-52,3.3.31,2,enrolled,1051-09-01
2308,1051-52,2.2.18,2,enrolled,1051-09-01
2309,1051-52,2.4.26,2,enrolled,1051-09-01
2310,1051-52,2.3.23,2,enrolled,1051-09-01
2311,1051-52,1.5.14,2,enrolled,1051-09-01
2312,1051-52,1.1.1,2,enrolled,1051-09-01
2313,1051-52,3.3.31,2,enrolled,1051-09-01
2314,1051-52,4.2.37,2,enrolled,1051-09-01
2315,1051-52,3.2.29,2,enrolled,1051-09-01
2316,1051-52,1.1.3,2,enrolled,1051-09-01
2317,1051-52,4.4.42,2,enrolled,1051-09-01
2318,1051-52,3.2.29,2,enrolled,1051-09-01
2319,1051-52,4.2.37,2,enrolled,1051-09-01
2320,1051-52,1.4.10,2,enrolled,1051-09-01
2321,1051-52,2.4.26,2,enrolled,1051-09-01
2322,1051-52,1.1.2,2,enrolled,1051-09-01
2323,1051-52,4.1.35,2,enrolled,1051-09-01
2324,1051-52,2.2.19,2,enrolled,1051-09-01
2325,1051-52,1.2.5,2,enrolled,1051-09-01
2327,1051-52,4.3.41,2,enrolled,1051-09-01
2328,1051-52,1.5.13,1,repeating,1051-09-01
2329,1051-52,4.1.34,2,enrolled,1051-09-01
2330,1051-52,2.3.21,2,enrolled,1051-09-01
2331,1051-52,4.3.40,2,enrolled,1051-09-01
2332,1051-52,4.4.44,2,enrolled,1051-09-01
2334,1051-52,4.4.43,2,enrolled,1051-09-01
2335,1051-52,1.5.12,2,enrolled,1051-09-01
2336,1051-52,4.4.42,2,enrolled,1051-09-01
2337,1051-52,1.4.11,2,enrolled,1051-09-01
2338,1051-52,1.4.10,2,enrolled,1051-09-01
2339,1051-52,2.4.25,2,enrolled,1051-09-01
2340,1051-52,2.1.17,2,enrolled,1051-09-01
2341,1051-52,4.4.44,2,enrolled,1051-09-01
2342,1051-52,2.2.18,2,enrolled,1051-09-01
2343,1051-52,1.1.2,2,enrolled,1051-09-01
2344,1051-52,1.1.1,2,enrolled,1051-09-01
2345,1051-52,2.2.19,2,enrolled,1051-09-01
2346,1051-52,1.5.14,2,enrolled,1051-09-01
2347,1051-52,1.1.2,2,enrolled,1051-09-01
2348,1051-52,3.1.27,2,enrolled,1051-09-01
2349,1051-52,1.4.10,2,enrolled,1051-09-01
2350,1051-52,3.2.29,2,enrolled,1051-09-01
2352,1051-52,4.2.37,2,enrolled,1051-09-01
2353,1051-52,4.1.35,2,enrolled,1051-09-01
2354,1051-52,2.2.19,2,enrolled,1051-09-01
2355,1051-52,3.3.32,2,enrolled,1051-09-01
2357,1051-52,3.3.32,2,enrolled,1051-09-01
2358,1051-52,2.2.18,2,enrolled,1051-09-01
2359,1051-52,3.2.29,2,enrolled,1051-09-01
2360,1051-52,1.3.8,2,enrolled,1051-09-01
2361,1051-52,2.3.21,2,enrolled,1051-09-01
2362,1051-52,2.1.15,2,enrolled,1051-09-01
2363,1051-52,2.1.17,2,enrolled,1051-09-01
2364,1051-52,2.2.18,2,enrolled,1051-09-01
2365,1051-52,4.3.41,1,repeating,1051-09-01
2366,1051-52,4.2.37,2,enrolled,1051-09-01
2367,1051-52,1.1.3,2,enrolled,1051-09-01
2368,1051-52,2.1.17,2,enrolled,1051-09-01
2369,1051-52,2.3.23,2,enrolled,1051-09-01
2370,1051-52,2.2.19,2,enrolled,1051-09-01
2371,1051-52,3.3.31,2,enrolled,1051-09-01
2372,1051-52,4.4.42,2,enrolled,1051-09-01
2373,1051-52,4.2.37,2,enrolled,1051-09-01
2374,1051-52,2.2.19,2,enrolled,1051-09-01
2375,1051-52,4.2.38,2,enrolled,1051-09-01
2376,1051-52,4.4.42,2,enrolled,1051-09-01
2377,1051-52,1.1.3,2,enrolled,1051-09-01
2378,1051-52,4.4.44,2,enrolled,1051-09-01
2379,1051-52,4.2.38,2,enrolled,1051-09-01
2380,1051-52,2.2.20,2,enrolled,1051-09-01
2381,1051-52,1.1.2,2,enrolled,1051-09-01
2382,1051-52,4.3.41,2,enrolled,1051-09-01
2383,1051-52,3.2.30,2,enrolled,1051-09-01
2384,1051-52,1.3.8,2,enrolled,1051-09-01
2385,1051-52,2.1.17,2,enrolled,1051-09-01
2386,1051-52,4.2.36,2,enrolled,1051-09-01
2387,1051-52,1.2.4,2,enrolled,1051-09-01
2388,1051-52,2.1.15,2,enrolled,1051-09-01
2389,1051-52,4.3.39,2,enrolled,1051-09-01
2390,1051-52,1.2.5,2,enrolled,1051-09-01
2391,1051-52,4.4.42,2,enrolled,1051-09-01
2392,1051-52,1.1.2,2,enrolled,1051-09-01
2393,1051-52,3.2.30,2,enrolled,1051-09-01
2394,1051-52,4.4.44,2,enrolled,1051-09-01
2395,1051-52,4.3.41,2,enrolled,1051-09-01
2396,1051-52,1.2.4,2,enrolled,1051-09-01
2397,1051-52,3.3.31,2,enrolled,1051-09-01
2398,1051-52,3.1.27,2,enrolled,1051-09-01
2400,1051-52,2.1.17,2,enrolled,1051-09-01
2401,1051-52,1.1.2,2,enrolled,1051-09-01
2402,1051-52,1.2.5,2,enrolled,1051-09-01
2403,1051-52,4.2.37,2,enrolled,1051-09-01
2404,1051-52,4.4.42,2,enrolled,1051-09-01
2405,1051-52,3.3.32,2,enrolled,1051-09-01
2406,1051-52,4.3.39,2,enrolled,1051-09-01
2407,1051-52,4.3.40,2,enrolled,1051-09-01
2408,1051-52,3.2.30,2,enrolled,1051-09-01
2409,1051-52,4.3.40,2,enrolled,1051-09-01
2410,1051-52,2.2.19,1,repeating,1051-09-01
2411,1051-52,4.2.38,2,enrolled,1051-09-01
2412,1051-52,2.1.17,2,enrolled,1051-09-01
2413,1051-52,1.5.12,2,enrolled,1051-09-01
2414,1051-52,4.4.44,2,enrolled,1051-09-01
2415,1051-52,4.2.38,2,enrolled,1051-09-01
2416,1051-52,4.4.44,2,enrolled,1051-09-01
2417,1051-52,4.2.37,2,enrolled,1051-09-01
2418,1051-52,4.3.40,2,enrolled,1051-09-01
2419,1051-52,3.1.27,2,enrolled,1051-09-01
2420,1051-52,1.5.13,2,enrolled,1051-09-01
2421,1051-52,3.1.28,2,enrolled,1051-09-01
2422,1051-52,1.5.13,2,enrolled,1051-09-01
2423,1051-52,1.2.4,1,repeating,1051-09-01
2424,1051-52,4.3.39,2,enrolled,1051-09-01
2425,1051-52,1.3.7,2,enrolled,1051-09-01
2426,1051-52,1.1.3,2,enrolled,1051-09-01
2427,1051-52,4.1.35,2,enrolled,1051-09-01
2428,1051-52,4.4.44,2,enrolled,1051-09-01
2429,1051-52,4.3.39,2,enrolled,1051-09-01
2430,1051-52,2.1.16,2,enrolled,1051-09-01
2431,1051-52,1.5.13,2,enrolled,1051-09-01
2432,1051-52,2.3.22,2,enrolled,1051-09-01
2433,1051-52,2.3.23,2,enrolled,1051-09-01
2434,1051-52,4.3.40,2,enrolled,1051-09-01
2435,1051-52,3.1.27,2,enrolled,1051-09-01
2436,1051-52,2.3.22,2,enrolled,1051-09-01
2437,1051-52,2.4.24,2,enrolled,1051-09-01
2438,1051-52,1.5.12,2,enrolled,1051-09-01
2439,1051-52,1.1.2,1,repeating,1051-09-01
2440,1051-52,1.5.14,2,enrolled,1051-09-01
2441,1051-52,2.1.15,2,enrolled,1051-09-01
2442,1051-52,3.3.31,2,enrolled,1051-09-01
2443,1051-52,3.3.32,2,enrolled,1051-09-01
2444,1051-52,2.1.17,2,enrolled,1051-09-01
2445,1051-52,1.3.8,2,enrolled,1051-09-01
2446,1051-52,1.3.9,2,enrolled,1051-09-01
2447,1051-52,3.2.30,2,enrolled,1051-09-01
2448,1051-52,2.1.17,2,enrolled,1051-09-01
2449,1051-52,4.2.36,2,enrolled,1051-09-01
2450,1051-52,3.2.30,2,enrolled,1051-09-01
2451,1051-52,2.4.26,2,enrolled,1051-09-01
2452,1051-52,2.1.16,2,enrolled,1051-09-01
2453,1051-52,1.5.12,2,enrolled,1051-09-01
2454,1051-52,4.2.37,2,enrolled,1051-09-01
2455,1051-52,1.5.13,2,enrolled,1051-09-01
2457,1051-52,4.4.44,2,enrolled,1051-09-01
2458,1051-52,4.3.41,2,enrolled,1051-09-01
2459,1051-52,2.1.17,2,enrolled,1051-09-01
2460,1051-52,3.1.27,2,enrolled,1051-09-01
2461,1051-52,2.4.25,2,enrolled,1051-09-01
2462,1051-52,2.1.17,2,enrolled,1051-09-01
2463,1051-52,1.1.2,2,enrolled,1051-09-01
2464,1051-52,2.4.24,2,enrolled,1051-09-01
2465,1051-52,2.1.16,2,enrolled,1051-09-01
2466,1051-52,1.1.1,2,enrolled,1051-09-01
2467,1051-52,4.1.35,2,enrolled,1051-09-01
2468,1051-52,4.2.36,2,enrolled,1051-09-01
2470,1051-52,1.1.3,2,enrolled,1051-09-01
2471,1051-52,2.1.17,2,enrolled,1051-09-01
2472,1051-52,4.2.37,2,enrolled,1051-09-01
2473,1051-52,1.5.14,2,enrolled,1051-09-01
2474,1051-52,1.5.12,2,enrolled,1051-09-01
2475,1051-52,2.2.19,2,enrolled,1051-09-01
