student_id,academic_year,programme_code,programme_year,is_repeat_year,survey_responded,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
17998,1051-52,2_2_4,3,False,True,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0
18005,1051-52,4_2_10,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18007,1051-52,2_1_1,3,False,False,,,,,,,,
18010,1051-52,4_2_11,3,False,True,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0
18012,1051-52,3_5_13,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18014,1051-52,1_1_3,3,False,True,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
18016,1051-52,1_1_3,3,False,True,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0
18017,1051-52,4_2_12,3,False,True,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
18019,1051-52,2_3_9,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
18022,1051-52,5_3_11,3,False,True,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0
18023,1051-52,5_3_12,3,False,True,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18026,1051-52,3_1_1,3,False,False,,,,,,,,
18028,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18029,1051-52,4_2_12,3,False,False,,,,,,,,
18030,1051-52,2_4_11,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
18032,1051-52,2_2_2,3,False,True,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
18041,1051-52,1_1_2,3,False,True,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0
18044,1051-52,2_3_7,3,False,True,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0
18050,1051-52,1_1_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
18051,1051-52,2_2_6,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
18054,1051-52,1_1_5,3,False,False,,,,,,,,
18056,1051-52,4_2_12,3,False,False,,,,,,,,
18058,1051-52,4_2_8,3,False,True,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0
18059,1051-52,4_2_12,3,False,True,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0
18061,1051-52,1_1_2,3,False,True,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
18065,1051-52,2_3_9,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
18070,1051-52,5_3_12,3,False,False,,,,,,,,
18072,1051-52,4_2_10,3,False,True,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
18076,1051-52,5_3_12,3,False,False,,,,,,,,
18078,1051-52,4_2_11,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18081,1051-52,2_4_11,3,False,True,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
18090,1051-52,1_1_4,3,False,False,,,,,,,,
18091,1051-52,1_1_2,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
18092,1051-52,1_1_1,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
18094,1051-52,2_1_1,3,False,False,,,,,,,,
18096,1051-52,5_3_11,3,False,False,,,,,,,,
18097,1051-52,4_2_10,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
18099,1051-52,5_3_12,3,False,False,,,,,,,,
18100,1051-52,4_2_12,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
18102,1051-52,2_3_9,3,False,True,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
18103,1051-52,1_1_2,3,False,False,,,,,,,,
18109,1051-52,1_1_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18113,1051-52,2_3_9,3,False,False,,,,,,,,
18114,1051-52,4_2_11,3,False,False,,,,,,,,
18120,1051-52,2_2_4,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18126,1051-52,2_3_7,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0
18133,1051-52,2_2_4,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18140,1051-52,2_2_4,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
18148,1051-52,2_2_3,3,False,False,,,,,,,,
18150,1051-52,4_2_9,3,False,True,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18161,1051-52,4_2_8,3,False,True,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0
18162,1051-52,2_3_8,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18163,1051-52,1_1_3,3,False,False,,,,,,,,
18166,1051-52,2_2_3,3,False,True,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0
18170,1051-52,3_5_13,3,False,False,,,,,,,,
18172,1051-52,2_2_6,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
18175,1051-52,2_4_10,3,False,True,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
18177,1051-52,2_3_8,3,False,True,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0
18178,1051-52,4_2_8,3,False,True,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
18180,1051-52,2_3_9,3,False,True,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
18184,1051-52,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
18187,1051-52,3_2_2,3,False,True,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
18197,1051-52,1_1_3,3,False,True,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
18199,1051-52,4_2_12,3,False,False,,,,,,,,
18200,1051-52,4_2_11,3,False,True,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
18202,1051-52,1_1_4,3,False,True,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0
18203,1051-52,1_1_5,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
18206,1051-52,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18210,1051-52,2_4_11,3,False,False,,,,,,,,
18218,1051-52,3_2_2,3,False,False,,,,,,,,
18219,1051-52,2_1_1,3,False,False,,,,,,,,
18221,1051-52,1_1_2,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
18223,1051-52,1_1_4,3,False,False,,,,,,,,
18224,1051-52,2_2_2,3,False,True,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
18225,1051-52,2_1_1,3,False,False,,,,,,,,
18228,1051-52,4_2_12,3,False,False,,,,,,,,
18229,1051-52,4_2_10,3,False,False,,,,,,,,
18236,1051-52,3_2_2,3,False,True,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0
18237,1051-52,1_1_2,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18238,1051-52,3_2_2,3,False,False,,,,,,,,
18239,1051-52,2_3_8,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
18240,1051-52,2_3_9,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
18241,1051-52,3_1_1,3,False,False,,,,,,,,
18242,1051-52,2_3_9,3,False,False,,,,,,,,
18247,1051-52,4_2_8,3,False,True,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
18250,1051-52,2_3_8,3,False,True,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
18251,1051-52,3_5_13,3,False,True,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0
18256,1051-52,1_1_4,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0
18257,1051-52,2_1_1,3,False,True,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
18262,1051-52,2_2_2,3,False,True,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
18266,1051-52,2_2_6,3,False,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0
18267,1051-52,2_3_7,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
18271,1051-52,1_1_3,3,False,True,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
18272,1051-52,2_2_5,3,False,True,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
18276,1051-52,2_1_1,3,False,True,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
18283,1051-52,1_1_4,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
18286,1051-52,4_2_12,3,False,True,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
18292,1051-52,4_2_12,3,False,True,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
18298,1051-52,1_1_2,3,False,False,,,,,,,,
18299,1051-52,2_4_10,3,False,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
18301,1051-52,2_4_11,3,False,False,,,,,,,,
18304,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18308,1051-52,1_1_4,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
18309,1051-52,1_1_3,3,False,True,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
18310,1051-52,4_2_10,3,False,False,,,,,,,,
18314,1051-52,1_1_2,3,False,True,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
18316,1051-52,2_2_6,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
18322,1051-52,1_1_2,3,False,False,,,,,,,,
18327,1051-52,5_3_12,3,False,False,,,,,,,,
18334,1051-52,3_1_1,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
18338,1051-52,2_3_7,3,False,False,,,,,,,,
18341,1051-52,2_3_9,3,False,False,,,,,,,,
18343,1051-52,1_1_2,3,False,True,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0
18350,1051-52,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
18357,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18360,1051-52,2_1_1,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
18364,1051-52,3_1_1,3,False,True,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0
18369,1051-52,1_2_1,3,False,True,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
18370,1051-52,1_1_2,3,False,False,,,,,,,,
18371,1051-52,2_2_4,3,False,False,,,,,,,,
18375,1051-52,1_1_3,3,False,True,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
18377,1051-52,4_2_11,3,False,True,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
18380,1051-52,1_1_2,3,False,True,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
18386,1051-52,3_5_13,3,False,True,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18390,1051-52,2_4_12,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0
18391,1051-52,2_2_4,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18397,1051-52,3_5_13,3,False,False,,,,,,,,
18398,1051-52,1_1_4,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0
18401,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18404,1051-52,4_2_9,3,False,False,,,,,,,,
18409,1051-52,2_2_2,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
18416,1051-52,2_1_1,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
18418,1051-52,4_2_8,3,False,True,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0
18419,1051-52,2_2_4,3,False,False,,,,,,,,
18421,1051-52,2_2_2,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
18425,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
18433,1051-52,5_3_12,3,False,True,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0
18434,1051-52,1_1_3,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
18436,1051-52,3_5_13,3,False,True,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0
18440,1051-52,3_1_1,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0
18442,1051-52,2_2_3,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
18445,1051-52,2_2_5,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0
18450,1051-52,2_4_12,3,False,True,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0
18452,1051-52,1_2_1,3,False,False,,,,,,,,
18453,1051-52,2_2_6,3,False,False,,,,,,,,
18455,1051-52,4_2_10,3,False,False,,,,,,,,
18457,1051-52,5_3_11,3,False,False,,,,,,,,
18460,1051-52,1_1_1,3,False,True,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
18466,1051-52,3_5_13,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18468,1051-52,2_2_3,3,False,True,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0
18471,1051-52,4_2_8,3,False,False,,,,,,,,
18474,1051-52,2_3_8,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
18478,1051-52,4_2_9,3,False,True,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0
18481,1051-52,1_1_4,3,False,False,,,,,,,,
18482,1051-52,1_1_1,3,False,True,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0
18484,1051-52,1_1_2,3,False,False,,,,,,,,
18485,1051-52,3_2_2,3,False,False,,,,,,,,
18487,1051-52,2_2_3,3,False,False,,,,,,,,
18488,1051-52,1_1_2,3,False,False,,,,,,,,
18494,1051-52,4_2_9,3,False,False,,,,,,,,
18495,1051-52,2_4_10,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0
18507,1051-52,2_2_4,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
18508,1051-52,4_2_9,3,False,False,,,,,,,,
18514,1051-52,2_4_11,3,False,False,,,,,,,,
18516,1051-52,4_2_9,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
18526,1051-52,4_2_12,3,False,True,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
18530,1051-52,5_3_12,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
18534,1051-52,1_1_5,3,False,True,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
18539,1051-52,2_4_12,3,False,True,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
18540,1051-52,4_2_8,3,False,False,,,,,,,,
18543,1051-52,4_2_10,3,False,False,,,,,,,,
18545,1051-52,2_2_6,3,False,False,,,,,,,,
18546,1051-52,1_1_1,3,False,True,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
18548,1051-52,3_5_13,3,False,True,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0
18549,1051-52,2_3_8,3,False,False,,,,,,,,
18554,1051-52,1_1_4,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
18555,1051-52,1_1_4,3,False,False,,,,,,,,
18556,1051-52,4_2_9,3,False,True,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0
18558,1051-52,4_2_12,3,False,True,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
18559,1051-52,1_2_1,3,False,True,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
18566,1051-52,3_5_13,3,False,True,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0
18569,1051-52,2_2_2,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
18570,1051-52,4_2_10,3,False,False,,,,,,,,
18571,1051-52,2_4_10,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
18572,1051-52,5_3_12,3,False,True,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
18577,1051-52,2_2_3,3,False,False,,,,,,,,
18580,1051-52,2_3_8,3,False,True,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
18582,1051-52,1_2_1,3,False,False,,,,,,,,
18589,1051-52,4_2_8,3,False,False,,,,,,,,
18591,1051-52,4_2_12,3,False,True,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
18593,1051-52,4_2_10,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
18597,1051-52,2_2_5,3,False,True,5.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0
18598,1051-52,4_2_12,3,False,False,,,,,,,,
18600,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18605,1051-52,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
18606,1051-52,2_2_3,3,False,False,,,,,,,,
18608,1051-52,2_4_10,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
18610,1051-52,3_5_13,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0
18612,1051-52,2_3_7,3,False,False,,,,,,,,
18614,1051-52,4_2_9,3,False,False,,,,,,,,
18621,1051-52,1_2_1,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
18623,1051-52,5_3_12,3,False,True,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0
18624,1051-52,4_2_10,3,False,True,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
18628,1051-52,2_2_3,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
18634,1051-52,4_2_8,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
18638,1051-52,2_1_1,3,False,True,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
18645,1051-52,1_1_3,3,False,True,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0
18647,1051-52,1_1_2,3,False,True,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
18651,1051-52,2_3_8,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
18652,1051-52,2_2_6,3,False,True,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0
18657,1051-52,5_3_11,3,False,True,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
18658,1051-52,2_3_7,3,False,False,,,,,,,,
18663,1051-52,2_2_3,3,False,True,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
18668,1051-52,2_2_4,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
18669,1051-52,2_4_12,3,False,True,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0
18670,1051-52,1_1_2,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
18675,1051-52,2_3_8,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
18679,1051-52,2_2_4,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18681,1051-52,2_4_10,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
18685,1051-52,4_2_8,3,False,True,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
18694,1051-52,3_5_13,3,False,True,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0
18695,1051-52,3_2_2,3,False,False,,,,,,,,
18696,1051-52,1_1_3,3,False,False,,,,,,,,
18698,1051-52,2_4_12,3,False,False,,,,,,,,
18701,1051-52,4_2_10,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
18702,1051-52,2_4_11,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
18703,1051-52,2_3_8,3,False,True,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
18706,1051-52,4_2_12,3,False,False,,,,,,,,
18707,1051-52,1_1_4,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0
18708,1051-52,2_3_7,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
18724,1051-52,4_2_12,3,False,True,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
18728,1051-52,2_2_6,3,False,True,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
18740,1051-52,2_3_7,3,False,False,,,,,,,,
18741,1051-52,1_2_1,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18742,1051-52,2_4_12,3,False,False,,,,,,,,
18744,1051-52,4_2_10,3,False,False,,,,,,,,
18745,1051-52,5_3_11,3,False,True,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0
18749,1051-52,4_2_8,3,False,True,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
18751,1051-52,2_3_8,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
18754,1051-52,1_2_1,3,False,False,,,,,,,,
18758,1051-52,2_2_6,3,False,True,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0
18760,1051-52,2_4_12,3,False,False,,,,,,,,
18761,1051-52,4_2_9,3,False,False,,,,,,,,
18766,1051-52,2_2_3,3,False,False,,,,,,,,
18767,1051-52,2_2_6,3,False,False,,,,,,,,
18771,1051-52,2_2_5,3,False,True,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0
18772,1051-52,4_2_8,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
18774,1051-52,1_1_1,3,False,True,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
18777,1051-52,2_3_8,3,False,True,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
18779,1051-52,2_4_10,3,False,True,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0
18781,1051-52,4_2_10,3,False,True,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
18783,1051-52,1_1_4,3,False,True,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
18784,1051-52,2_4_10,3,False,True,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
18786,1051-52,4_2_12,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
18787,1051-52,2_3_8,3,False,True,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
18790,1051-52,2_4_10,3,False,False,,,,,,,,
18793,1051-52,4_2_8,3,False,False,,,,,,,,
18797,1051-52,2_2_2,3,False,True,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0
18798,1051-52,3_2_2,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
18800,1051-52,2_3_7,3,False,True,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
18801,1051-52,2_1_1,3,False,True,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0
18802,1051-52,1_1_4,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0
18803,1051-52,4_2_12,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
18805,1051-52,4_2_12,3,False,False,,,,,,,,
18807,1051-52,2_2_4,3,False,False,,,,,,,,
18814,1051-52,2_4_10,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0
18817,1051-52,2_2_2,3,False,True,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0
18819,1051-52,1_1_5,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0
18821,1051-52,4_2_12,3,False,False,,,,,,,,
18822,1051-52,1_1_2,3,False,True,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0
18826,1051-52,4_2_8,3,False,False,,,,,,,,
18827,1051-52,2_3_7,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18830,1051-52,2_4_12,3,False,False,,,,,,,,
18834,1051-52,2_1_1,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
18837,1051-52,5_3_11,3,False,False,,,,,,,,
18838,1051-52,2_2_5,3,False,False,,,,,,,,
18844,1051-52,2_2_3,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
18845,1051-52,4_2_11,3,False,True,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
18849,1051-52,3_5_13,3,False,True,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0
18852,1051-52,3_5_13,3,False,True,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
18857,1051-52,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18859,1051-52,1_1_2,3,False,True,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
18866,1051-52,4_2_10,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
18867,1051-52,1_1_5,3,False,True,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
18868,1051-52,2_4_10,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
18869,1051-52,1_1_2,3,False,False,,,,,,,,
18870,1051-52,2_2_2,3,False,False,,,,,,,,
18871,1051-52,4_2_10,3,False,False,,,,,,,,
18873,1051-52,2_3_8,3,False,True,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
18883,1051-52,1_1_4,3,False,False,,,,,,,,
18884,1051-52,1_1_5,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
18887,1051-52,2_3_7,3,False,False,,,,,,,,
18889,1051-52,4_2_10,3,False,False,,,,,,,,
18890,1051-52,5_3_11,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
18893,1051-52,1_1_1,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
18896,1051-52,1_1_2,3,False,False,,,,,,,,
18897,1051-52,2_2_3,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0
18903,1051-52,2_2_6,3,False,True,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0
18914,1051-52,1_1_3,3,False,True,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0
18915,1051-52,4_2_12,3,False,True,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
18919,1051-52,2_2_4,3,False,False,,,,,,,,
18920,1051-52,4_2_11,3,False,True,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0
18922,1051-52,3_5_13,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18923,1051-52,2_1_1,3,False,False,,,,,,,,
18924,1051-52,2_3_8,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
18926,1051-52,2_2_4,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
18929,1051-52,1_1_5,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0
18941,1051-52,2_3_8,3,False,True,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
18945,1051-52,2_3_7,3,False,True,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
18950,1051-52,2_2_2,3,False,True,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
18951,1051-52,4_2_10,3,False,True,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
18952,1051-52,3_5_13,3,False,True,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0
