student_id,academic_year,module_code,component_code,assessment_mark,assessment_date,assessment_weight
25896,1052-53,4531001,FINAL,62.8,1052-12-15,0.5
25896,1052-53,453704,MIDTERM,60.4,1053-03-15,0.5
25896,1052-53,453704,FINAL,45.2,1053-05-15,0.5
25896,1052-53,453803,MIDTERM,63.8,1053-03-15,0.5
25896,1052-53,453803,FINAL,45.5,1053-05-15,0.5
25896,1052-53,453902,MIDTERM,74.7,1052-11-01,0.5
25896,1052-53,453902,FINAL,61.8,1052-12-15,0.5
25898,1052-53,522403,MIDTERM,75.1,1053-03-15,0.5
25898,1052-53,522403,FINAL,55.9,1053-05-15,0.5
25898,1052-53,522402,MIDTERM,41.5,1052-11-01,0.5
25898,1052-53,522402,FINAL,82.0,1052-12-15,0.5
25898,1052-53,522401,MIDTERM,64.5,1052-11-01,0.5
25898,1052-53,522401,FINAL,72.1,1052-12-15,0.5
25898,1052-53,522404,MIDTERM,59.0,1052-11-01,0.5
25898,1052-53,522404,FINAL,88.5,1052-12-15,0.5
25900,1052-53,542401,MIDTERM,61.3,1052-11-01,0.5
25900,1052-53,542401,FINAL,71.6,1052-12-15,0.5
25901,1052-53,511303,MIDTERM,51.3,1053-03-15,0.5
25901,1052-53,511303,FINAL,61.4,1053-05-15,0.5
25901,1052-53,511304,MIDTERM,78.3,1053-03-15,0.5
25901,1052-53,511304,FINAL,59.5,1053-05-15,0.5
25901,1052-53,511301,MIDTERM,65.7,1052-11-01,0.5
25901,1052-53,511301,FINAL,62.3,1052-12-15,0.5
25901,1052-53,511302,MIDTERM,77.2,1052-11-01,0.5
25901,1052-53,511302,FINAL,67.2,1052-12-15,0.5
25903,1052-53,511504,MIDTERM,78.3,1053-03-15,0.5
25903,1052-53,511504,FINAL,91.5,1053-05-15,0.5
25903,1052-53,511502,MIDTERM,64.1,1052-11-01,0.5
25903,1052-53,511502,FINAL,61.5,1052-12-15,0.5
25903,1052-53,511501,MIDTERM,83.4,1052-11-01,0.5
25903,1052-53,511501,FINAL,84.3,1052-12-15,0.5
25903,1052-53,511503,MIDTERM,71.9,1053-03-15,0.5
25903,1052-53,511503,FINAL,73.2,1053-05-15,0.5
25904,1052-53,521102,MIDTERM,70.6,1052-11-01,0.5
25904,1052-53,521102,FINAL,36.4,1052-12-15,0.5
25904,1052-53,521101,MIDTERM,60.9,1052-11-01,0.5
25904,1052-53,521101,FINAL,90.4,1052-12-15,0.5
25904,1052-53,521103,MIDTERM,88.7,1053-03-15,0.5
25904,1052-53,521103,FINAL,99.4,1053-05-15,0.5
25904,1052-53,521104,MIDTERM,81.8,1053-03-15,0.5
25904,1052-53,521104,FINAL,96.4,1053-05-15,0.5
25906,1052-53,542701,MIDTERM,63.3,1052-11-01,0.5
25906,1052-53,542701,FINAL,59.8,1052-12-15,0.5
25906,1052-53,542503,MIDTERM,74.5,1053-03-15,0.5
25906,1052-53,542503,FINAL,48.5,1053-05-15,0.5
25906,1052-53,542404,MIDTERM,60.3,1053-03-15,0.5
25906,1052-53,542404,FINAL,86.2,1053-05-15,0.5
25906,1052-53,542602,MIDTERM,66.3,1052-11-01,0.5
25906,1052-53,542602,FINAL,70.5,1052-12-15,0.5
25907,1052-53,422201,MIDTERM,38.2,1052-11-01,0.5
25907,1052-53,422201,FINAL,47.5,1052-12-15,0.5
25907,1052-53,422204,MIDTERM,39.5,1053-03-15,0.5
25907,1052-53,422204,FINAL,35.6,1053-05-15,0.5
25907,1052-53,422202,MIDTERM,52.2,1052-11-01,0.5
25907,1052-53,422202,FINAL,48.0,1052-12-15,0.5
25907,1052-53,422203,MIDTERM,46.3,1053-03-15,0.5
25907,1052-53,422203,FINAL,55.7,1053-05-15,0.5
25910,1052-53,5241003,MIDTERM,72.4,1053-03-15,0.5
25910,1052-53,5241003,FINAL,55.8,1053-05-15,0.5
25910,1052-53,5241004,MIDTERM,48.6,1053-03-15,0.5
25910,1052-53,5241004,FINAL,52.9,1053-05-15,0.5
25910,1052-53,5241002,MIDTERM,53.6,1052-11-01,0.5
25910,1052-53,5241002,FINAL,38.3,1052-12-15,0.5
25910,1052-53,5241001,MIDTERM,59.3,1052-11-01,0.5
25910,1052-53,5241001,FINAL,67.4,1052-12-15,0.5
25911,1052-53,5241202,MIDTERM,43.0,1052-11-01,0.5
25911,1052-53,5241202,FINAL,89.1,1052-12-15,0.5
25911,1052-53,5241203,MIDTERM,68.6,1053-03-15,0.5
25911,1052-53,5241203,FINAL,45.3,1053-05-15,0.5
25911,1052-53,5241103,MIDTERM,62.3,1053-03-15,0.5
25911,1052-53,5241103,FINAL,51.2,1053-05-15,0.5
25911,1052-53,5241201,MIDTERM,42.3,1052-11-01,0.5
25911,1052-53,5241201,FINAL,56.9,1052-12-15,0.5
25915,1052-53,522502,MIDTERM,44.4,1052-11-01,0.5
25915,1052-53,522502,FINAL,33.5,1052-12-15,0.5
25915,1052-53,522504,MIDTERM,33.7,1053-03-15,0.5
25915,1052-53,522504,FINAL,50.3,1053-05-15,0.5
25915,1052-53,522501,MIDTERM,50.3,1052-11-01,0.5
25915,1052-53,522501,FINAL,52.5,1052-12-15,0.5
25915,1052-53,522503,MIDTERM,50.7,1053-03-15,0.5
25915,1052-53,522503,FINAL,51.1,1053-05-15,0.5
25919,1052-53,4241101,MIDTERM,56.2,1052-11-01,0.5
25919,1052-53,4241101,FINAL,83.6,1052-12-15,0.5
25919,1052-53,4241102,MIDTERM,60.0,1052-11-01,0.5
25919,1052-53,4241102,FINAL,32.8,1052-12-15,0.5
25919,1052-53,4241103,MIDTERM,72.6,1053-03-15,0.5
25919,1052-53,4241103,FINAL,80.5,1053-05-15,0.5
25919,1052-53,422403,MIDTERM,37.3,1053-03-15,0.5
25919,1052-53,422403,FINAL,67.4,1053-05-15,0.5
25921,1052-53,523804,MIDTERM,49.6,1053-03-15,0.5
25921,1052-53,523804,FINAL,36.5,1053-05-15,0.5
25921,1052-53,523803,MIDTERM,92.5,1053-03-15,0.5
25921,1052-53,523803,FINAL,47.9,1053-05-15,0.5
25921,1052-53,523802,MIDTERM,52.5,1052-11-01,0.5
25921,1052-53,523802,FINAL,53.9,1052-12-15,0.5
25921,1052-53,523801,MIDTERM,54.2,1052-11-01,0.5
25921,1052-53,523801,FINAL,54.4,1052-12-15,0.5
25923,1052-53,523804,MIDTERM,53.0,1053-03-15,0.5
25923,1052-53,523804,FINAL,78.4,1053-05-15,0.5
25923,1052-53,523803,MIDTERM,88.0,1053-03-15,0.5
25923,1052-53,523803,FINAL,75.5,1053-05-15,0.5
25923,1052-53,523802,MIDTERM,80.6,1052-11-01,0.5
25923,1052-53,523802,FINAL,85.6,1052-12-15,0.5
25923,1052-53,523801,MIDTERM,54.3,1052-11-01,0.5
25923,1052-53,523801,FINAL,59.3,1052-12-15,0.5
25931,1052-53,511401,MIDTERM,63.6,1052-11-01,0.5
25931,1052-53,511401,FINAL,36.0,1052-12-15,0.5
25931,1052-53,511402,MIDTERM,39.4,1052-11-01,0.5
25931,1052-53,511402,FINAL,49.3,1052-12-15,0.5
25931,1052-53,511403,MIDTERM,74.8,1053-03-15,0.5
25931,1052-53,511403,FINAL,43.6,1053-05-15,0.5
25931,1052-53,511404,MIDTERM,82.1,1053-03-15,0.5
25931,1052-53,511404,FINAL,68.9,1053-05-15,0.5
25933,1052-53,511401,MIDTERM,83.8,1052-11-01,0.5
25933,1052-53,511401,FINAL,54.5,1052-12-15,0.5
25933,1052-53,511402,MIDTERM,70.0,1052-11-01,0.5
25933,1052-53,511402,FINAL,83.7,1052-12-15,0.5
25933,1052-53,511403,MIDTERM,75.8,1053-03-15,0.5
25933,1052-53,511403,FINAL,70.3,1053-05-15,0.5
25933,1052-53,511404,MIDTERM,74.3,1053-03-15,0.5
25933,1052-53,511404,FINAL,87.9,1053-05-15,0.5
25934,1052-53,442402,MIDTERM,44.6,1052-11-01,0.5
25934,1052-53,442402,FINAL,38.8,1052-12-15,0.5
25934,1052-53,442501,MIDTERM,43.6,1052-11-01,0.5
25934,1052-53,442501,FINAL,42.3,1052-12-15,0.5
25935,1052-53,434801,MIDTERM,63.7,1052-11-01,0.5
25935,1052-53,434801,FINAL,42.2,1052-12-15,0.5
25935,1052-53,434702,MIDTERM,60.0,1052-11-01,0.5
25935,1052-53,434702,FINAL,54.0,1052-12-15,0.5
25935,1052-53,434603,MIDTERM,58.2,1053-03-15,0.5
25935,1052-53,434603,FINAL,61.7,1053-05-15,0.5
25938,1052-53,522403,MIDTERM,84.2,1053-03-15,0.5
25938,1052-53,522403,FINAL,79.6,1053-05-15,0.5
25938,1052-53,522402,MIDTERM,100.0,1052-11-01,0.5
25938,1052-53,522402,FINAL,72.0,1052-12-15,0.5
25938,1052-53,522401,MIDTERM,81.5,1052-11-01,0.5
25938,1052-53,522401,FINAL,57.6,1052-12-15,0.5
25938,1052-53,522404,MIDTERM,52.7,1052-11-01,0.5
25938,1052-53,522404,FINAL,72.2,1052-12-15,0.5
25939,1052-53,542701,MIDTERM,59.4,1052-11-01,0.5
25939,1052-53,542701,FINAL,64.3,1052-12-15,0.5
25939,1052-53,542503,MIDTERM,42.4,1053-03-15,0.5
25939,1052-53,542503,FINAL,68.6,1053-05-15,0.5
25939,1052-53,542404,MIDTERM,58.3,1053-03-15,0.5
25939,1052-53,542404,FINAL,73.9,1053-05-15,0.5
25939,1052-53,542602,MIDTERM,87.4,1052-11-01,0.5
25939,1052-53,542602,FINAL,50.0,1052-12-15,0.5
25943,1052-53,511303,MIDTERM,55.8,1053-03-15,0.5
25943,1052-53,511303,FINAL,67.0,1053-05-15,0.5
25943,1052-53,511304,MIDTERM,59.0,1053-03-15,0.5
25943,1052-53,511304,FINAL,62.9,1053-05-15,0.5
25943,1052-53,511301,MIDTERM,34.1,1052-11-01,0.5
25943,1052-53,511301,FINAL,46.3,1052-12-15,0.5
25943,1052-53,511302,MIDTERM,76.5,1052-11-01,0.5
25943,1052-53,511302,FINAL,64.5,1052-12-15,0.5
25945,1052-53,442604,MIDTERM,60.1,1053-03-15,0.5
25945,1052-53,442604,FINAL,57.6,1053-05-15,0.5
25945,1052-53,442702,MIDTERM,68.5,1053-03-15,0.5
25945,1052-53,442702,FINAL,59.9,1053-05-15,0.5
25945,1052-53,442901,MIDTERM,48.5,1052-11-01,0.5
25945,1052-53,442901,FINAL,40.2,1052-12-15,0.5
25945,1052-53,4421001,MIDTERM,74.8,1052-11-01,0.5
25945,1052-53,4421001,FINAL,45.1,1052-12-15,0.5
25947,1052-53,5241202,MIDTERM,62.0,1052-11-01,0.5
25947,1052-53,5241202,FINAL,58.6,1052-12-15,0.5
25947,1052-53,5241203,MIDTERM,59.7,1053-03-15,0.5
25947,1052-53,5241203,FINAL,70.9,1053-05-15,0.5
25947,1052-53,5241103,MIDTERM,46.9,1053-03-15,0.5
25947,1052-53,5241103,FINAL,36.1,1053-05-15,0.5
25947,1052-53,5241201,MIDTERM,62.9,1052-11-01,0.5
25947,1052-53,5241201,FINAL,73.6,1052-12-15,0.5
25949,1052-53,532203,MIDTERM,88.6,1053-03-15,0.5
25949,1052-53,532203,FINAL,57.4,1053-05-15,0.5
25949,1052-53,532201,MIDTERM,66.0,1052-11-01,0.5
25949,1052-53,532201,FINAL,72.8,1052-12-15,0.5
25949,1052-53,532204,MIDTERM,85.2,1053-03-15,0.5
25949,1052-53,532204,FINAL,31.0,1053-05-15,0.5
25949,1052-53,532202,MIDTERM,61.6,1052-11-01,0.5
25949,1052-53,532202,FINAL,81.2,1052-12-15,0.5
25950,1052-53,521102,MIDTERM,61.2,1052-11-01,0.5
25950,1052-53,521102,FINAL,82.0,1052-12-15,0.5
25950,1052-53,521101,MIDTERM,65.3,1052-11-01,0.5
25950,1052-53,521101,FINAL,63.9,1052-12-15,0.5
25950,1052-53,521103,MIDTERM,80.4,1053-03-15,0.5
25950,1052-53,521103,FINAL,59.6,1053-05-15,0.5
25950,1052-53,521104,MIDTERM,59.0,1053-03-15,0.5
25950,1052-53,521104,FINAL,100.0,1053-05-15,0.5
25952,1052-53,521102,MIDTERM,90.6,1052-11-01,0.5
25952,1052-53,521102,FINAL,68.4,1052-12-15,0.5
25952,1052-53,521101,MIDTERM,63.3,1052-11-01,0.5
25952,1052-53,521101,FINAL,59.8,1052-12-15,0.5
25952,1052-53,521103,MIDTERM,53.7,1053-03-15,0.5
25952,1052-53,521103,FINAL,81.9,1053-05-15,0.5
25952,1052-53,521104,MIDTERM,73.8,1053-03-15,0.5
25952,1052-53,521104,FINAL,67.0,1053-05-15,0.5
25953,1052-53,522304,MIDTERM,64.6,1053-03-15,0.5
25953,1052-53,522304,FINAL,51.1,1053-05-15,0.5
25953,1052-53,522303,MIDTERM,67.1,1053-03-15,0.5
25953,1052-53,522303,FINAL,71.0,1053-05-15,0.5
25953,1052-53,522301,MIDTERM,64.0,1052-11-01,0.5
25953,1052-53,522301,FINAL,56.4,1052-12-15,0.5
25953,1052-53,522302,MIDTERM,70.8,1052-11-01,0.5
25953,1052-53,522302,FINAL,73.0,1052-12-15,0.5
25955,1052-53,512102,MIDTERM,74.8,1052-11-01,0.5
25955,1052-53,512102,FINAL,49.1,1052-12-15,0.5
25955,1052-53,512101,MIDTERM,63.6,1052-11-01,0.5
25955,1052-53,512101,FINAL,58.1,1052-12-15,0.5
25955,1052-53,512104,MIDTERM,47.4,1053-03-15,0.5
25955,1052-53,512104,FINAL,59.1,1053-05-15,0.5
25955,1052-53,512103,MIDTERM,49.2,1053-03-15,0.5
25955,1052-53,512103,FINAL,56.2,1053-05-15,0.5
25963,1052-53,522403,MIDTERM,71.5,1053-03-15,0.5
25963,1052-53,522403,FINAL,84.5,1053-05-15,0.5
25963,1052-53,522402,MIDTERM,47.5,1052-11-01,0.5
25963,1052-53,522402,FINAL,74.9,1052-12-15,0.5
25963,1052-53,522401,MIDTERM,67.7,1052-11-01,0.5
25963,1052-53,522401,FINAL,39.4,1052-12-15,0.5
25963,1052-53,522404,MIDTERM,77.1,1052-11-01,0.5
25963,1052-53,522404,FINAL,69.4,1052-12-15,0.5
25964,1052-53,522304,MIDTERM,49.2,1053-03-15,0.5
25964,1052-53,522304,FINAL,53.2,1053-05-15,0.5
25964,1052-53,522303,MIDTERM,81.7,1053-03-15,0.5
25964,1052-53,522303,FINAL,58.2,1053-05-15,0.5
25964,1052-53,522301,MIDTERM,74.3,1052-11-01,0.5
25964,1052-53,522301,FINAL,76.1,1052-12-15,0.5
25964,1052-53,522302,MIDTERM,72.1,1052-11-01,0.5
25964,1052-53,522302,FINAL,51.9,1052-12-15,0.5
25969,1052-53,5241003,MIDTERM,47.5,1053-03-15,0.5
25969,1052-53,5241003,FINAL,57.2,1053-05-15,0.5
25969,1052-53,5241004,MIDTERM,50.3,1053-03-15,0.5
25969,1052-53,5241004,FINAL,33.3,1053-05-15,0.5
25969,1052-53,5241002,MIDTERM,39.1,1052-11-01,0.5
25969,1052-53,5241002,FINAL,44.0,1052-12-15,0.5
25969,1052-53,5241001,MIDTERM,35.2,1052-11-01,0.5
25969,1052-53,5241001,FINAL,35.2,1052-12-15,0.5
25971,1052-53,522304,MIDTERM,90.7,1053-03-15,0.5
25971,1052-53,522304,FINAL,53.9,1053-05-15,0.5
25971,1052-53,522303,MIDTERM,59.3,1053-03-15,0.5
25971,1052-53,522303,FINAL,72.1,1053-05-15,0.5
25971,1052-53,522301,MIDTERM,65.1,1052-11-01,0.5
25971,1052-53,522301,FINAL,77.4,1052-12-15,0.5
25971,1052-53,522302,MIDTERM,82.0,1052-11-01,0.5
25971,1052-53,522302,FINAL,87.5,1052-12-15,0.5
25974,1052-53,553702,MIDTERM,97.2,1052-11-01,0.5
25974,1052-53,553702,FINAL,63.3,1052-12-15,0.5
25974,1052-53,553801,MIDTERM,84.9,1052-11-01,0.5
25974,1052-53,553801,FINAL,56.7,1052-12-15,0.5
25976,1052-53,442801,MIDTERM,41.3,1052-11-01,0.5
25976,1052-53,442801,FINAL,39.3,1052-12-15,0.5
25976,1052-53,442502,MIDTERM,49.4,1052-11-01,0.5
25976,1052-53,442502,FINAL,55.7,1052-12-15,0.5
25976,1052-53,442603,MIDTERM,45.6,1053-03-15,0.5
25976,1052-53,442603,FINAL,72.4,1053-05-15,0.5
25976,1052-53,442504,MIDTERM,18.8,1053-03-15,0.5
25976,1052-53,442504,FINAL,69.0,1053-05-15,0.5
25980,1052-53,532203,MIDTERM,86.6,1053-03-15,0.5
25980,1052-53,532203,FINAL,58.4,1053-05-15,0.5
25980,1052-53,532201,MIDTERM,79.2,1052-11-01,0.5
25980,1052-53,532201,FINAL,93.6,1052-12-15,0.5
25980,1052-53,532204,MIDTERM,83.5,1053-03-15,0.5
25980,1052-53,532204,FINAL,94.7,1053-05-15,0.5
25980,1052-53,532202,MIDTERM,65.0,1052-11-01,0.5
25980,1052-53,532202,FINAL,84.3,1052-12-15,0.5
25981,1052-53,553702,MIDTERM,65.0,1052-11-01,0.5
25981,1052-53,553702,FINAL,58.8,1052-12-15,0.5
25981,1052-53,553801,MIDTERM,52.8,1052-11-01,0.5
25981,1052-53,553801,FINAL,36.7,1052-12-15,0.5
25983,1052-53,542403,MIDTERM,61.8,1053-03-15,0.5
25983,1052-53,542403,FINAL,34.6,1053-05-15,0.5
25983,1052-53,542502,MIDTERM,81.1,1052-11-01,0.5
25983,1052-53,542502,FINAL,72.9,1052-12-15,0.5
25983,1052-53,542601,MIDTERM,89.8,1052-11-01,0.5
25983,1052-53,542601,FINAL,59.1,1052-12-15,0.5
25984,1052-53,542501,MIDTERM,70.8,1052-11-01,0.5
25984,1052-53,542501,FINAL,56.1,1052-12-15,0.5
25984,1052-53,542402,MIDTERM,60.7,1052-11-01,0.5
25984,1052-53,542402,FINAL,74.6,1052-12-15,0.5
25987,1052-53,523804,MIDTERM,79.0,1053-03-15,0.5
25987,1052-53,523804,FINAL,65.9,1053-05-15,0.5
25987,1052-53,523803,MIDTERM,89.7,1053-03-15,0.5
25987,1052-53,523803,FINAL,93.9,1053-05-15,0.5
25987,1052-53,523802,MIDTERM,75.7,1052-11-01,0.5
25987,1052-53,523802,FINAL,85.0,1052-12-15,0.5
25987,1052-53,523801,MIDTERM,65.2,1052-11-01,0.5
25987,1052-53,523801,FINAL,92.6,1052-12-15,0.5
25988,1052-53,5241202,MIDTERM,64.4,1052-11-01,0.5
25988,1052-53,5241202,FINAL,51.6,1052-12-15,0.5
25988,1052-53,5241203,MIDTERM,44.0,1053-03-15,0.5
25988,1052-53,5241203,FINAL,48.1,1053-05-15,0.5
25988,1052-53,5241103,MIDTERM,50.3,1053-03-15,0.5
25988,1052-53,5241103,FINAL,28.1,1053-05-15,0.5
25988,1052-53,5241201,MIDTERM,60.4,1052-11-01,0.5
25988,1052-53,5241201,FINAL,47.1,1052-12-15,0.5
25989,1052-53,521102,MIDTERM,59.2,1052-11-01,0.5
25989,1052-53,521102,FINAL,55.3,1052-12-15,0.5
25989,1052-53,521101,MIDTERM,62.4,1052-11-01,0.5
25989,1052-53,521101,FINAL,76.5,1052-12-15,0.5
25989,1052-53,521103,MIDTERM,70.9,1053-03-15,0.5
25989,1052-53,521103,FINAL,67.0,1053-05-15,0.5
25989,1052-53,521104,MIDTERM,65.3,1053-03-15,0.5
25989,1052-53,521104,FINAL,45.9,1053-05-15,0.5
25990,1052-53,521102,MIDTERM,62.6,1052-11-01,0.5
25990,1052-53,521102,FINAL,65.9,1052-12-15,0.5
25990,1052-53,521101,MIDTERM,66.6,1052-11-01,0.5
25990,1052-53,521101,FINAL,69.0,1052-12-15,0.5
25990,1052-53,521103,MIDTERM,91.2,1053-03-15,0.5
25990,1052-53,521103,FINAL,83.2,1053-05-15,0.5
25990,1052-53,521104,MIDTERM,43.9,1053-03-15,0.5
25990,1052-53,521104,FINAL,65.1,1053-05-15,0.5
25993,1052-53,5241003,MIDTERM,43.3,1053-03-15,0.5
25993,1052-53,5241003,FINAL,67.4,1053-05-15,0.5
25993,1052-53,5241004,MIDTERM,42.3,1053-03-15,0.5
25993,1052-53,5241004,FINAL,56.7,1053-05-15,0.5
25993,1052-53,5241002,MIDTERM,53.2,1052-11-01,0.5
25993,1052-53,5241002,FINAL,70.8,1052-12-15,0.5
25993,1052-53,5241001,MIDTERM,65.7,1052-11-01,0.5
25993,1052-53,5241001,FINAL,58.8,1052-12-15,0.5
25995,1052-53,535901,MIDTERM,45.8,1052-11-01,0.5
25995,1052-53,535901,FINAL,39.6,1052-12-15,0.5
25996,1052-53,542401,MIDTERM,61.8,1052-11-01,0.5
25996,1052-53,542401,FINAL,75.9,1052-12-15,0.5
26005,1052-53,542702,MIDTERM,40.5,1052-11-01,0.5
26005,1052-53,542702,FINAL,27.2,1052-12-15,0.5
26005,1052-53,542603,MIDTERM,61.1,1053-03-15,0.5
26005,1052-53,542603,FINAL,45.3,1053-05-15,0.5
26005,1052-53,542504,MIDTERM,45.8,1053-03-15,0.5
26005,1052-53,542504,FINAL,60.6,1053-05-15,0.5
26005,1052-53,542801,MIDTERM,47.9,1052-11-01,0.5
26005,1052-53,542801,FINAL,55.7,1052-12-15,0.5
26006,1052-53,522304,MIDTERM,79.4,1053-03-15,0.5
26006,1052-53,522304,FINAL,68.4,1053-05-15,0.5
26006,1052-53,522303,MIDTERM,74.5,1053-03-15,0.5
26006,1052-53,522303,FINAL,51.4,1053-05-15,0.5
26006,1052-53,522301,MIDTERM,89.3,1052-11-01,0.5
26006,1052-53,522301,FINAL,79.1,1052-12-15,0.5
26006,1052-53,522302,MIDTERM,78.5,1052-11-01,0.5
26006,1052-53,522302,FINAL,63.7,1052-12-15,0.5
26007,1052-53,542701,MIDTERM,65.6,1052-11-01,0.5
26007,1052-53,542701,FINAL,100.0,1052-12-15,0.5
26007,1052-53,542503,MIDTERM,90.6,1053-03-15,0.5
26007,1052-53,542503,FINAL,100.0,1053-05-15,0.5
26007,1052-53,542404,MIDTERM,100.0,1053-03-15,0.5
26007,1052-53,542404,FINAL,71.1,1053-05-15,0.5
26007,1052-53,542602,MIDTERM,53.9,1052-11-01,0.5
26007,1052-53,542602,FINAL,76.9,1052-12-15,0.5
26008,1052-53,523804,MIDTERM,96.4,1053-03-15,0.5
26008,1052-53,523804,FINAL,65.2,1053-05-15,0.5
26008,1052-53,523803,MIDTERM,82.8,1053-03-15,0.5
26008,1052-53,523803,FINAL,86.6,1053-05-15,0.5
26008,1052-53,523802,MIDTERM,97.0,1052-11-01,0.5
26008,1052-53,523802,FINAL,66.8,1052-12-15,0.5
26008,1052-53,523801,MIDTERM,61.9,1052-11-01,0.5
26008,1052-53,523801,FINAL,59.0,1052-12-15,0.5
26010,1052-53,511103,MIDTERM,68.7,1053-03-15,0.5
26010,1052-53,511103,FINAL,56.4,1053-05-15,0.5
26010,1052-53,511203,MIDTERM,59.2,1053-03-15,0.5
26010,1052-53,511203,FINAL,60.5,1053-05-15,0.5
26010,1052-53,511202,MIDTERM,77.5,1052-11-01,0.5
26010,1052-53,511202,FINAL,53.4,1052-12-15,0.5
26010,1052-53,511201,MIDTERM,48.3,1053-03-15,0.5
26010,1052-53,511201,FINAL,73.0,1053-05-15,0.5
26012,1052-53,5241104,MIDTERM,30.6,1053-03-15,0.5
26012,1052-53,5241104,FINAL,63.6,1053-05-15,0.5
26012,1052-53,5241102,MIDTERM,59.1,1052-11-01,0.5
26012,1052-53,5241102,FINAL,66.7,1052-12-15,0.5
26012,1052-53,5241103,MIDTERM,43.7,1053-03-15,0.5
26012,1052-53,5241103,FINAL,56.9,1053-05-15,0.5
26012,1052-53,5241101,MIDTERM,32.5,1052-11-01,0.5
26012,1052-53,5241101,FINAL,54.6,1052-12-15,0.5
26019,1052-53,512102,MIDTERM,67.9,1052-11-01,0.5
26019,1052-53,512102,FINAL,51.6,1052-12-15,0.5
26019,1052-53,512101,MIDTERM,59.3,1052-11-01,0.5
26019,1052-53,512101,FINAL,43.7,1052-12-15,0.5
26019,1052-53,512104,MIDTERM,47.0,1053-03-15,0.5
26019,1052-53,512104,FINAL,47.4,1053-05-15,0.5
26019,1052-53,512103,MIDTERM,61.8,1053-03-15,0.5
26019,1052-53,512103,FINAL,53.9,1053-05-15,0.5
26022,1052-53,511303,MIDTERM,89.5,1053-03-15,0.5
26022,1052-53,511303,FINAL,71.2,1053-05-15,0.5
26022,1052-53,511304,MIDTERM,91.4,1053-03-15,0.5
26022,1052-53,511304,FINAL,88.2,1053-05-15,0.5
26022,1052-53,511301,MIDTERM,78.5,1052-11-01,0.5
26022,1052-53,511301,FINAL,46.1,1052-12-15,0.5
26022,1052-53,511302,MIDTERM,71.7,1052-11-01,0.5
26022,1052-53,511302,FINAL,99.7,1052-12-15,0.5
26023,1052-53,441103,MIDTERM,43.3,1053-03-15,0.5
26023,1052-53,441103,FINAL,38.7,1053-05-15,0.5
26023,1052-53,441301,MIDTERM,33.0,1052-11-01,0.5
26023,1052-53,441301,FINAL,46.4,1052-12-15,0.5
26023,1052-53,441202,MIDTERM,39.7,1052-11-01,0.5
26023,1052-53,441202,FINAL,61.8,1052-12-15,0.5
26024,1052-53,523701,MIDTERM,68.6,1052-11-01,0.5
26024,1052-53,523701,FINAL,69.3,1052-12-15,0.5
26024,1052-53,523702,MIDTERM,46.5,1052-11-01,0.5
26024,1052-53,523702,FINAL,52.4,1052-12-15,0.5
26024,1052-53,523703,MIDTERM,58.8,1053-03-15,0.5
26024,1052-53,523703,FINAL,44.4,1053-05-15,0.5
26024,1052-53,523704,MIDTERM,76.6,1053-03-15,0.5
26024,1052-53,523704,FINAL,61.1,1053-05-15,0.5
26031,1052-53,521102,MIDTERM,78.1,1052-11-01,0.5
26031,1052-53,521102,FINAL,63.5,1052-12-15,0.5
26031,1052-53,521101,MIDTERM,69.4,1052-11-01,0.5
26031,1052-53,521101,FINAL,62.1,1052-12-15,0.5
26031,1052-53,521103,MIDTERM,74.0,1053-03-15,0.5
26031,1052-53,521103,FINAL,50.7,1053-05-15,0.5
26031,1052-53,521104,MIDTERM,36.7,1053-03-15,0.5
26031,1052-53,521104,FINAL,91.2,1053-05-15,0.5
26033,1052-53,535901,MIDTERM,47.3,1052-11-01,0.5
26033,1052-53,535901,FINAL,52.8,1052-12-15,0.5
26034,1052-53,542702,MIDTERM,74.5,1052-11-01,0.5
26034,1052-53,542702,FINAL,81.3,1052-12-15,0.5
26034,1052-53,542603,MIDTERM,100.0,1053-03-15,0.5
26034,1052-53,542603,FINAL,58.7,1053-05-15,0.5
26034,1052-53,542504,MIDTERM,75.3,1053-03-15,0.5
26034,1052-53,542504,FINAL,30.1,1053-05-15,0.5
26034,1052-53,542801,MIDTERM,81.2,1052-11-01,0.5
26034,1052-53,542801,FINAL,73.6,1052-12-15,0.5
26035,1052-53,523804,MIDTERM,45.5,1053-03-15,0.5
26035,1052-53,523804,FINAL,46.2,1053-05-15,0.5
26035,1052-53,523803,MIDTERM,78.6,1053-03-15,0.5
26035,1052-53,523803,FINAL,44.7,1053-05-15,0.5
26035,1052-53,523802,MIDTERM,72.9,1052-11-01,0.5
26035,1052-53,523802,FINAL,66.8,1052-12-15,0.5
26035,1052-53,523801,MIDTERM,73.5,1052-11-01,0.5
26035,1052-53,523801,FINAL,42.3,1052-12-15,0.5
26037,1052-53,522203,MIDTERM,63.4,1053-03-15,0.5
26037,1052-53,522203,FINAL,82.9,1053-05-15,0.5
26037,1052-53,522202,MIDTERM,67.3,1052-11-01,0.5
26037,1052-53,522202,FINAL,55.1,1052-12-15,0.5
26037,1052-53,522201,MIDTERM,56.8,1052-11-01,0.5
26037,1052-53,522201,FINAL,58.3,1052-12-15,0.5
26037,1052-53,522204,MIDTERM,79.1,1053-03-15,0.5
26037,1052-53,522204,FINAL,66.8,1053-05-15,0.5
26038,1052-53,523701,MIDTERM,37.1,1052-11-01,0.5
