student_id,academic_year,programme_code,programme_year,is_repeat_year,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
177,1050-51,2.2.18,3,True,4,4,3,3,3,4,4,4
189,1050-51,4.2.38,3,True,3,4,4,3,3,3,3,4
194,1050-51,1.1.3,3,False,4,4,3,4,4,4,3,3
231,1050-51,4.3.40,3,True,4,4,3,3,4,4,4,4
233,1050-51,1.4.10,3,True,4,4,2,3,2,4,3,3
246,1050-51,4.2.38,3,False,5,4,3,4,3,4,4,4
247,1050-51,3.2.30,3,True,5,4,3,4,4,4,4,3
265,1050-51,2.2.20,3,True,3,4,3,3,3,4,3,3
339,1050-51,4.2.38,3,True,3,3,2,2,3,4,4,3
34,1050-51,2.1.17,3,False,3,3,3,3,2,3,3,1
340,1050-51,1.1.1,3,True,4,3,3,3,3,4,3,3
36,1050-51,1.2.5,3,False,4,3,3,3,4,3,3,2
360,1050-51,4.2.38,3,False,4,3,4,3,3,4,4,3
371,1050-51,4.2.37,3,True,4,4,4,4,4,4,5,4
388,1050-51,4.4.42,3,False,4,3,2,4,4,3,3,4
457,1050-51,3.3.32,3,False,3,3,3,3,3,4,3,3
458,1050-51,2.1.17,3,True,4,4,4,3,3,3,5,3
505,1050-51,3.1.28,3,False,3,4,3,3,4,4,4,3
507,1050-51,1.5.14,3,True,4,4,3,4,3,3,4,3
509,1050-51,4.3.41,3,False,4,4,2,3,3,4,4,3
521,1050-51,1.2.5,3,False,3,2,3,3,2,2,3,2
524,1050-51,2.3.23,3,True,4,4,3,3,3,4,4,4
525,1050-51,4.4.43,3,True,4,4,4,4,3,4,3,4
528,1050-51,2.3.23,3,True,4,4,3,3,3,4,3,4
535,1050-51,1.2.5,3,True,4,4,3,4,4,3,3,3
545,1050-51,3.2.30,3,False,3,4,3,2,3,3,3,3
551,1050-51,1.1.3,3,True,4,4,4,4,3,4,4,3
552,1050-51,4.1.35,3,False,4,4,3,4,4,4,4,4
564,1050-51,3.2.30,3,False,3,4,4,4,4,3,3,4
569,1050-51,2.3.22,3,False,4,4,4,5,4,4,4,4
579,1050-51,4.2.37,3,False,4,3,3,4,4,4,4,4
580,1050-51,2.2.19,3,True,3,4,3,2,2,4,4,3
584,1050-51,4.1.35,3,True,4,4,4,5,4,4,4,4
587,1050-51,2.3.21,3,False,5,4,4,4,5,4,4,4
592,1050-51,1.3.7,3,False,4,4,3,5,4,4,4,4
599,1050-51,1.5.13,3,True,4,4,3,4,3,4,3,4
60,1050-51,1.4.10,3,True,3,3,3,2,3,4,4,3
602,1050-51,1.1.1,3,True,3,4,3,3,2,4,4,4
613,1050-51,1.1.1,3,True,4,4,3,5,4,4,4,4
619,1050-51,2.1.17,3,True,4,4,3,4,3,4,3,3
63,1050-51,1.1.3,3,True,3,4,3,2,2,3,3,3
643,1050-51,1.5.12,3,True,4,3,2,3,3,4,3,3
650,1050-51,1.3.7,3,False,3,4,3,3,3,3,4,3
654,1050-51,2.2.19,3,False,3,3,2,3,3,3,2,2
674,1050-51,4.4.42,3,True,5,4,4,4,4,4,4,4
677,1050-51,3.2.29,3,True,4,3,3,5,3,3,3,3
679,1050-51,2.2.18,3,False,4,4,3,3,3,4,4,4
686,1050-51,4.4.42,3,True,4,3,2,2,2,3,3,2
689,1050-51,1.1.2,3,False,4,4,3,4,3,3,3,4
726,1050-51,2.4.24,3,False,4,3,3,4,3,4,3,4
727,1050-51,2.1.17,3,True,3,3,4,3,3,3,4,3
739,1050-51,1.1.1,3,True,4,4,4,4,3,5,4,4
743,1050-51,2.3.23,3,True,4,5,4,5,4,4,4,3
762,1050-51,2.2.18,3,True,4,4,3,3,3,3,4,4
770,1050-51,2.1.17,3,True,3,4,3,3,3,3,3,3
772,1050-51,3.2.30,3,False,3,3,3,3,2,3,3,2
776,1050-51,1.2.4,3,False,5,4,4,4,4,3,3,4
791,1050-51,2.1.17,3,True,4,4,3,3,2,4,3,3
800,1050-51,2.4.25,3,True,3,3,3,3,3,3,3,3
804,1050-51,1.2.4,3,True,3,3,4,4,4,4,3,4
806,1050-51,1.1.2,3,False,3,3,3,4,3,3,4,4
819,1050-51,3.2.29,3,False,4,4,3,3,3,3,3,3
823,1050-51,4.1.34,3,False,5,4,4,4,4,3,4,4
828,1050-51,1.5.12,3,False,4,4,4,4,4,4,4,4
831,1050-51,4.1.35,3,False,4,4,4,5,4,4,4,4
835,1050-51,1.2.5,3,False,5,3,4,4,3,4,4,4
843,1050-51,3.3.31,3,False,3,3,2,3,3,3,3,3
861,1050-51,3.1.27,3,False,4,3,3,3,4,3,3,3
885,1050-51,2.2.20,3,True,3,2,3,3,3,3,2,2
896,1050-51,4.3.40,3,True,2,3,2,3,2,3,3,2
897,1050-51,4.2.37,3,True,4,4,4,4,3,4,4,4
903,1050-51,3.2.30,3,True,3,4,3,4,3,3,4,4
916,1050-51,1.1.3,3,True,4,4,4,3,3,4,4,3
926,1050-51,2.2.19,3,True,5,4,4,3,3,4,4,3
93,1050-51,1.1.2,3,True,4,4,3,4,3,4,4,3
930,1050-51,2.2.19,3,False,5,5,4,3,4,5,3,4
940,1050-51,2.3.22,3,True,5,4,4,4,4,4,4,4
941,1050-51,1.2.5,3,False,3,3,3,3,3,3,3,4
942,1050-51,1.1.3,3,True,4,4,4,3,3,3,3,3
948,1050-51,1.5.14,3,False,4,3,5,4,4,4,3,5
97,1050-51,1.5.12,3,True,4,4,3,3,4,4,3,3
975,1050-51,2.3.22,3,True,3,4,3,3,3,3,4,3
980,1050-51,4.1.34,3,True,4,4,3,3,3,3,3,3
1003,1051-52,4.2.37,3,True,5,4,4,5,4,4,4,4
1007,1051-52,4.2.38,3,False,4,5,4,3,4,4,4,4
1013,1051-52,3.2.29,3,True,4,4,3,4,3,4,3,3
1020,1051-52,2.3.23,3,False,4,4,3,3,2,3,2,3
1023,1051-52,1.2.6,3,False,4,4,3,3,3,4,3,3
1028,1051-52,1.1.2,3,False,4,4,3,3,3,3,3,3
1031,1051-52,4.3.40,3,True,5,4,4,4,4,4,4,4
1034,1051-52,2.3.22,3,True,4,5,4,5,4,4,4,5
1040,1051-52,2.4.25,3,False,4,3,2,3,3,3,4,3
1041,1051-52,4.4.44,3,False,4,5,3,3,4,5,5,4
1045,1051-52,1.5.13,3,True,4,4,4,4,3,4,3,3
1047,1051-52,2.1.15,3,False,4,3,3,3,3,3,4,4
1058,1051-52,2.3.23,3,True,4,3,3,3,2,3,3,3
1062,1051-52,4.3.41,3,True,4,4,4,4,4,4,4,4
1073,1051-52,3.1.28,3,True,4,3,3,3,2,4,3,3
1082,1051-52,1.2.4,3,True,3,4,3,3,3,4,4,3
1083,1051-52,2.4.26,3,False,4,4,3,4,4,4,4,4
1084,1051-52,4.2.37,3,False,4,4,3,3,3,3,4,3
1086,1051-52,1.2.4,3,False,4,4,4,3,4,4,3,3
1092,1051-52,1.2.4,3,False,4,4,4,4,4,4,4,4
1101,1051-52,4.3.39,3,True,4,5,4,5,4,5,4,5
1113,1051-52,2.1.16,3,True,3,4,3,3,3,4,4,3
1114,1051-52,1.1.3,3,False,4,4,4,4,3,4,3,3
1120,1051-52,1.2.4,3,True,5,5,4,4,5,4,4,4
1121,1051-52,1.2.5,3,True,4,4,4,3,3,4,3,4
1122,1051-52,4.3.39,3,True,4,3,2,3,3,3,3,2
1127,1051-52,2.2.18,3,True,4,3,4,3,2,3,3,3
1136,1051-52,1.1.2,3,True,3,3,3,3,3,4,3,2
1146,1051-52,1.1.3,3,True,4,4,4,3,4,4,4,3
1147,1051-52,3.2.30,3,False,4,4,4,4,3,4,4,4
1153,1051-52,3.2.30,3,True,5,3,3,4,4,4,4,4
1154,1051-52,4.3.39,3,False,4,4,3,4,4,4,4,4
1169,1051-52,4.3.40,3,True,4,4,3,3,4,3,3,3
1181,1051-52,4.4.44,3,True,4,5,4,4,3,4,3,4
1198,1051-52,2.2.18,3,True,4,4,2,3,3,4,3,3
1199,1051-52,2.3.23,3,True,4,4,4,4,3,4,4,4
1210,1051-52,2.4.25,3,False,3,4,3,3,3,3,3,3
1218,1051-52,1.2.5,3,False,3,3,2,3,3,3,4,3
1219,1051-52,3.2.29,3,False,4,3,3,4,3,4,3,3
1220,1051-52,1.1.2,3,False,3,3,3,4,3,3,3,3
1228,1051-52,1.3.7,3,True,4,4,4,4,3,4,4,4
1246,1051-52,1.5.14,3,False,4,3,3,2,3,4,3,2
1253,1051-52,4.4.43,3,False,3,4,3,4,3,4,4,4
1256,1051-52,4.2.38,3,True,4,4,4,4,3,5,5,5
1260,1051-52,4.2.37,3,True,4,4,4,5,4,4,5,4
1264,1051-52,2.1.15,3,True,5,4,4,3,4,4,4,4
1272,1051-52,2.4.25,3,True,4,5,4,4,4,4,4,4
1283,1051-52,1.1.1,3,False,4,3,3,3,3,3,4,3
1292,1051-52,1.1.3,3,True,3,3,2,2,2,4,3,3
1294,1051-52,2.3.23,3,True,4,4,3,4,4,4,4,4
1307,1051-52,1.1.1,3,True,5,4,4,5,5,4,4,5
1311,1051-52,2.1.17,3,True,4,3,4,4,3,3,4,3
1324,1051-52,1.1.3,3,False,4,4,4,3,3,3,3,3
1325,1051-52,3.2.30,3,True,4,3,3,3,3,3,3,3
1333,1051-52,2.1.16,3,True,4,3,4,4,3,4,4,3
1343,1051-52,4.4.42,3,False,4,3,3,3,3,3,3,3
1346,1051-52,3.2.30,3,True,3,4,3,4,3,4,3,3
1347,1051-52,2.3.23,3,True,3,3,3,3,4,3,4,3
1350,1051-52,4.3.40,3,False,3,4,3,2,3,4,3,3
1354,1051-52,4.3.41,3,True,4,5,4,4,5,4,4,4
1357,1051-52,2.2.18,3,False,4,4,3,3,4,4,4,4
1364,1051-52,3.2.29,3,True,4,4,4,4,4,4,4,4
1367,1051-52,1.2.4,3,False,4,4,4,4,4,4,4,4
1369,1051-52,2.1.17,3,False,4,4,4,4,4,4,4,4
1386,1051-52,4.2.38,3,False,3,4,4,4,4,4,4,4
1393,1051-52,1.4.11,3,True,4,4,3,2,4,4,3,4
1397,1051-52,4.2.38,3,False,4,4,4,4,4,4,4,3
1399,1051-52,3.3.32,3,False,4,4,3,3,4,4,4,2
1400,1051-52,1.2.4,3,False,3,4,3,3,3,3,3,3
1403,1051-52,1.1.3,3,False,3,4,3,4,4,4,3,3
1404,1051-52,2.1.17,3,True,4,4,3,3,4,4,4,4
1416,1051-52,2.1.17,3,False,5,4,3,4,3,4,5,4
1425,1051-52,4.3.40,3,False,5,4,3,3,3,4,3,4
1432,1051-52,2.2.18,3,False,4,3,3,4,3,3,3,4
1435,1051-52,1.1.3,3,False,4,5,5,4,4,4,5,4
1442,1051-52,2.1.16,3,False,4,4,4,4,4,4,3,4
1452,1051-52,1.1.2,3,False,3,3,3,3,3,4,4,4
1456,1051-52,1.3.9,3,True,4,5,4,5,4,4,4,3
1461,1051-52,4.2.37,3,False,4,4,4,4,4,3,4,4
1467,1051-52,4.1.33,3,False,4,4,4,4,4,4,4,4
1472,1051-52,4.2.36,3,False,3,3,2,3,3,3,2,2
1474,1051-52,4.4.43,3,True,4,4,4,4,3,4,4,4
1483,1051-52,3.3.31,3,True,3,4,3,3,3,3,3,3
1486,1051-52,1.5.13,3,False,4,4,4,4,4,4,4,4
1490,1051-52,2.1.16,3,False,5,4,4,3,4,4,4,4
1501,1051-52,3.1.28,3,False,5,4,4,4,4,4,4,4
1502,1051-52,1.1.3,3,False,4,4,4,4,4,5,3,4
1503,1051-52,1.2.6,3,False,4,4,3,3,4,5,3,4
1504,1051-52,2.3.23,3,False,4,4,3,4,4,3,4,3
1505,1051-52,3.2.30,3,False,4,4,3,4,4,4,4,3
1506,1051-52,1.2.5,3,False,4,4,4,3,4,4,4,3
1507,1051-52,1.2.4,3,False,5,4,5,4,5,4,5,4
1508,1051-52,2.3.23,3,False,4,4,3,4,4,4,3,4
1509,1051-52,4.2.38,3,False,4,5,5,4,5,5,5,5
1510,1051-52,1.5.14,3,False,4,4,3,4,4,4,3,4
1511,1051-52,2.3.22,3,False,4,4,3,4,4,3,4,3
1512,1051-52,4.2.38,3,False,5,4,4,4,4,5,4,4
1514,1051-52,1.3.9,3,False,4,4,4,4,4,4,4,4
1516,1051-52,1.2.4,3,False,4,4,3,3,2,4,4,3
1517,1051-52,4.4.44,3,False,3,4,4,4,4,4,3,3
1518,1051-52,1.1.1,3,False,4,4,4,4,4,4,4,5
1519,1051-52,4.2.38,3,False,4,4,3,4,3,4,3,4
1520,1051-52,4.4.42,3,False,5,4,4,4,4,5,3,5
1522,1051-52,1.4.11,3,False,3,4,2,3,3,4,4,3
1523,1051-52,2.1.17,3,False,4,3,3,3,4,4,3,4
1524,1051-52,4.4.44,3,False,5,4,4,4,3,4,4,4
1525,1051-52,4.1.33,3,False,5,4,5,4,4,5,4,5
1526,1051-52,4.2.37,3,False,4,4,4,4,4,4,4,4
1527,1051-52,2.4.25,3,False,4,4,5,4,4,3,4,4
1528,1051-52,4.1.33,3,False,4,4,3,4,3,5,3,4
1529,1051-52,4.4.44,3,False,4,4,4,5,5,5,5,5
1531,1051-52,4.2.36,3,False,5,4,4,4,4,3,4,4
1532,1051-52,1.1.3,3,False,4,4,4,4,4,4,3,4
1533,1051-52,3.3.31,3,False,3,4,3,4,3,4,2,3
1534,1051-52,3.3.32,3,False,4,4,4,4,3,4,4,4
1535,1051-52,3.1.28,3,False,3,4,4,2,3,3,3,3
1536,1051-52,1.3.7,3,False,5,5,5,5,5,4,4,5
1537,1051-52,2.1.16,3,False,4,3,3,4,3,4,3,4
1538,1051-52,4.1.33,3,False,4,4,4,3,3,4,3,3
1539,1051-52,4.2.36,3,False,4,5,4,4,4,4,4,4
1540,1051-52,3.2.30,3,False,5,4,4,4,3,4,4,4
1541,1051-52,2.2.19,3,False,4,5,5,4,5,4,4,5
1543,1051-52,3.1.28,3,False,5,4,5,4,4,4,3,4
1544,1051-52,2.3.23,3,False,3,4,3,3,3,3,3,3
1546,1051-52,2.2.19,3,False,4,5,4,5,4,4,5,5
1548,1051-52,1.2.6,3,False,5,4,4,5,5,4,4,4
1549,1051-52,4.3.41,3,False,5,4,3,5,4,5,4,5
1550,1051-52,3.2.29,3,False,4,5,4,5,4,5,5,4
1551,1051-52,2.3.22,3,False,4,4,4,3,3,4,4,4
1553,1051-52,3.2.30,3,False,5,4,5,5,5,4,4,5
1554,1051-52,2.3.23,3,False,4,4,3,4,4,4,4,4
1556,1051-52,4.2.36,3,False,5,5,4,4,4,4,4,5
1557,1051-52,2.3.23,3,False,4,5,3,3,4,3,3,3
1558,1051-52,4.4.44,3,False,5,5,5,5,5,5,5,5
1559,1051-52,1.5.12,3,False,4,4,4,4,4,4,4,3
1561,1051-52,4.1.33,3,False,4,4,5,5,4,4,4,5
1563,1051-52,1.5.14,3,False,4,3,4,3,3,3,4,3
1564,1051-52,3.2.29,3,False,5,4,4,5,4,4,4,3
1565,1051-52,4.2.36,3,False,4,3,4,4,3,3,4,4
1566,1051-52,1.2.4,3,False,4,4,5,4,4,4,4,5
1567,1051-52,4.4.43,3,False,5,5,4,3,5,4,4,5
1568,1051-52,2.3.23,3,False,4,4,4,4,3,4,4,3
1569,1051-52,1.3.7,3,False,3,2,3,4,3,3,4,4
1570,1051-52,4.3.40,3,False,3,3,3,4,4,3,3,3
1571,1051-52,2.3.21,3,False,5,4,4,5,4,5,5,4
1572,1051-52,1.1.2,3,False,5,4,4,5,5,4,5,4
1575,1051-52,2.2.19,3,False,4,4,3,4,3,3,5,4
1576,1051-52,4.3.41,3,False,4,4,4,4,4,3,3,4
1578,1051-52,2.3.23,3,False,4,4,5,4,4,4,5,4
1580,1051-52,3.1.27,3,False,3,5,4,4,4,4,5,4
1581,1051-52,4.3.39,3,False,5,5,4,5,4,4,4,4
1582,1051-52,2.3.21,3,False,5,5,4,4,5,4,5,5
1584,1051-52,1.2.5,3,False,4,5,4,4,4,4,4,5
1586,1051-52,4.3.39,3,False,4,4,3,4,4,4,4,4
1587,1051-52,4.4.42,3,False,4,4,5,5,5,4,4,5
1588,1051-52,3.1.28,3,False,4,3,4,4,3,3,3,3
1589,1051-52,2.3.22,3,False,3,3,3,3,3,3,3,3
1590,1051-52,4.1.35,3,False,5,4,5,5,3,4,4,5
1592,1051-52,3.3.31,3,False,4,5,4,4,4,5,5,5
1593,1051-52,1.5.12,3,False,4,4,4,4,3,4,4,4
1594,1051-52,1.1.3,3,False,4,3,3,2,3,3,3,3
1596,1051-52,4.4.44,3,False,4,4,3,4,3,4,4,3
1597,1051-52,4.3.40,3,False,4,4,4,4,4,4,3,4
1598,1051-52,4.1.34,3,False,3,4,4,3,3,3,3,3
1599,1051-52,4.2.37,3,False,4,3,4,4,4,4,4,5
1601,1051-52,1.2.4,3,False,5,4,4,3,3,3,4,4
1603,1051-52,4.4.42,3,False,5,5,4,5,4,5,4,5
1606,1051-52,1.1.1,3,False,4,4,3,4,4,4,3,4
1607,1051-52,4.1.33,3,False,5,4,4,4,4,4,3,5
1608,1051-52,4.1.35,3,False,4,3,4,4,4,3,4,4
1609,1051-52,1.5.14,3,False,4,3,4,4,3,4,3,3
1611,1051-52,1.1.3,3,False,4,4,3,4,3,4,4,4
1612,1051-52,4.4.42,3,False,5,3,4,4,4,4,4,3
1613,1051-52,3.1.27,3,False,4,4,4,4,3,3,3,4
1615,1051-52,2.1.17,3,False,4,4,4,3,4,4,4,4
1616,1051-52,4.1.33,3,False,4,4,4,5,4,3,4,4
1617,1051-52,2.1.15,3,False,5,5,4,4,3,4,4,5
1620,1051-52,4.3.39,3,False,4,4,4,3,3,4,4,3
1621,1051-52,2.3.23,3,False,3,2,3,3,3,3,3,3
1622,1051-52,1.1.2,3,False,4,5,5,4,4,4,4,4
1623,1051-52,2.1.17,3,False,4,4,3,4,3,4,3,3
1624,1051-52,4.2.37,3,False,3,4,3,4,3,3,4,3
1625,1051-52,2.1.17,3,False,5,4,4,4,3,5,3,4
1626,1051-52,2.2.20,3,False,5,4,3,4,3,4,3,4
1627,1051-52,2.1.16,3,False,4,3,3,4,4,4,4,4
1630,1051-52,4.1.34,3,False,5,4,4,4,4,4,4,5
1631,1051-52,3.1.27,3,False,4,4,4,4,4,4,4,4
1632,1051-52,2.1.17,3,False,3,3,3,2,2,3,3,3
1633,1051-52,4.3.39,3,False,3,3,3,3,2,3,3,3
1634,1051-52,2.1.17,3,False,4,5,4,4,4,4,4,4
1635,1051-52,4.2.37,3,False,4,5,4,4,3,4,4,5
1637,1051-52,4.4.42,3,False,4,5,4,5,4,4,4,4
1638,1051-52,2.2.18,3,False,4,4,4,4,4,4,4,4
1640,1051-52,2.3.23,3,False,3,4,4,3,3,4,4,4
1641,1051-52,4.2.38,3,False,4,3,3,4,3,4,4,3
1642,1051-52,4.4.43,3,False,4,5,4,5,4,4,4,5
1643,1051-52,4.3.40,3,False,4,4,4,3,3,3,3,4
1645,1051-52,1.5.12,3,False,5,4,4,4,4,4,4,4
1646,1051-52,1.3.8,3,False,3,4,4,4,4,4,4,3
1647,1051-52,4.3.39,3,False,5,4,3,4,4,4,3,3
1648,1051-52,1.2.5,3,False,4,3,3,4,4,3,4,3
1649,1051-52,4.4.42,3,False,4,4,4,4,4,4,4,5
1650,1051-52,1.5.14,3,False,5,4,4,5,4,4,5,5
1651,1051-52,4.1.33,3,False,3,4,3,4,3,4,4,4
1652,1051-52,4.3.40,3,False,5,5,4,4,4,5,4,5
1653,1051-52,1.5.13,3,False,5,4,4,4,4,3,4,4
1654,1051-52,4.2.37,3,False,4,4,4,5,3,3,4,4
1655,1051-52,4.4.44,3,False,4,4,4,4,4,3,4,4
1656,1051-52,2.3.21,3,False,3,4,5,4,3,3,4,4
1657,1051-52,4.1.35,3,False,4,4,4,4,4,4,3,4
1658,1051-52,3.1.27,3,False,5,3,4,3,4,4,3,4
1660,1051-52,4.1.35,3,False,4,3,4,3,4,3,4,3
1661,1051-52,4.2.38,3,False,4,4,4,2,2,3,3,3
1662,1051-52,3.2.29,3,False,3,3,3,3,3,3,4,3
1663,1051-52,2.2.19,3,False,4,3,4,4,4,4,5,4
1664,1051-52,2.1.17,3,False,3,4,4,4,4,4,4,4
1665,1051-52,4.3.39,3,False,4,5,4,5,4,5,4,5
1666,1051-52,4.3.41,3,False,4,5,4,4,4,5,5,5
1667,1051-52,3.2.29,3,False,5,5,4,4,4,4,4,4
1668,1051-52,4.1.34,3,False,4,4,4,4,3,4,4,4
1670,1051-52,1.1.3,3,False,4,3,4,4,4,3,3,4
1671,1051-52,1.1.3,3,False,5,5,5,5,4,5,5,5
1673,1051-52,1.5.13,3,False,4,4,3,3,4,4,4,3
1675,1051-52,2.4.25,3,False,4,4,4,4,4,4,4,5
1676,1051-52,4.2.37,3,False,4,4,3,4,4,4,4,3
1677,1051-52,2.1.16,3,False,4,4,4,4,3,4,5,4
1678,1051-52,2.1.17,3,False,5,3,5,4,4,4,3,4
1679,1051-52,3.2.29,3,False,4,4,3,3,4,5,4,4
1680,1051-52,1.4.10,3,False,4,4,4,4,3,4,3,4
1681,1051-52,1.1.2,3,False,3,3,4,3,3,3,3,2
1682,1051-52,1.5.14,3,False,5,5,5,4,4,4,4,5
1684,1051-52,1.2.4,3,False,4,4,4,4,4,4,4,5
1685,1051-52,1.1.3,3,False,4,3,4,4,4,4,4,3
1687,1051-52,4.2.38,3,False,3,4,4,3,3,4,4,3
1688,1051-52,2.3.22,3,False,3,4,3,3,3,3,3,3
1690,1051-52,2.4.24,3,False,4,4,4,4,4,4,4,4
1692,1051-52,2.3.22,3,False,4,3,3,4,4,3,4,4
1693,1051-52,3.1.27,3,False,4,3,4,4,4,4,3,3
1694,1051-52,4.3.40,3,False,4,3,4,3,3,3,4,3
1695,1051-52,1.1.3,3,False,4,4,3,4,3,3,4,4
1696,1051-52,4.1.35,3,False,4,4,3,4,3,4,4,3
1697,1051-52,4.1.35,3,False,4,4,4,4,4,4,5,4
1698,1051-52,4.4.43,3,False,4,4,3,4,4,5,5,4
1699,1051-52,4.3.41,3,False,5,4,5,4,4,4,4,4
1700,1051-52,1.1.3,3,False,4,5,4,4,4,5,4,4
1701,1051-52,3.1.28,3,False,5,5,4,4,4,4,4,5
1702,1051-52,1.1.2,3,False,4,4,3,3,3,4,3,3
1703,1051-52,3.1.27,3,False,4,3,4,4,4,4,3,3
1704,1051-52,4.1.33,3,False,4,4,3,3,3,3,4,3
1705,1051-52,4.3.41,3,False,3,3,3,3,3,4,3,3
1706,1051-52,4.3.39,3,False,5,4,3,3,3,3,4,4
1707,1051-52,4.4.42,3,False,4,4,4,4,4,3,4,3
1708,1051-52,3.2.29,3,False,4,4,3,4,4,3,4,4
1709,1051-52,4.3.39,3,False,4,4,4,4,4,4,3,4
1711,1051-52,2.2.19,3,False,4,4,3,4,3,4,4,4
1713,1051-52,2.2.18,3,False,4,4,4,4,4,3,5,3
1714,1051-52,1.2.4,3,False,5,4,3,4,3,3,4,4
1715,1051-52,2.1.16,3,False,4,5,4,4,4,3,3,4
1716,1051-52,4.1.35,3,False,4,4,4,3,4,3,5,4
1717,1051-52,1.3.7,3,False,4,4,4,4,4,4,3,4
1718,1051-52,4.3.40,3,False,4,5,4,4,5,4,4,4
1719,1051-52,2.4.25,3,False,4,4,5,4,4,4,4,4
1720,1051-52,1.5.13,3,False,3,3,3,3,4,4,4,4
1721,1051-52,1.2.5,3,False,4,3,3,4,3,4,3,3
1722,1051-52,2.4.25,3,False,4,4,3,3,4,4,3,4
1723,1051-52,2.3.22,3,False,4,5,5,4,4,4,5,5
1724,1051-52,4.3.40,3,False,4,4,4,4,3,3,3,4
1725,1051-52,2.3.22,3,False,4,4,5,4,3,4,4,3
1726,1051-52,2.4.24,3,False,5,5,4,4,4,5,5,5
1727,1051-52,1.1.1,3,False,5,4,3,5,4,4,4,4
1728,1051-52,2.4.25,3,False,4,3,3,4,3,4,3,4
1729,1051-52,4.2.37,3,False,5,4,4,4,4,4,3,4
1732,1051-52,4.3.41,3,False,4,3,3,4,4,5,4,4
1733,1051-52,2.3.22,3,False,4,4,4,4,4,4,3,3
1734,1051-52,3.3.31,3,False,4,4,4,4,4,4,4,5
1735,1051-52,2.3.21,3,False,3,3,4,3,3,3,4,3
1737,1051-52,4.3.40,3,False,3,4,2,2,3,3,3,2
1738,1051-52,1.4.11,3,False,4,4,4,3,4,4,4,4
1739,1051-52,4.3.41,3,False,4,4,4,4,4,4,4,4
1740,1051-52,2.4.25,3,False,5,5,4,4,5,5,4,5
1741,1051-52,2.1.17,3,False,4,4,4,3,3,4,3,3
1742,1051-52,1.1.2,3,False,3,4,3,4,3,3,3,4
1743,1051-52,3.2.29,3,False,4,4,3,3,3,3,4,4
1744,1051-52,2.2.18,3,False,4,4,4,4,4,4,4,4
1745,1051-52,4.1.33,3,False,5,4,4,4,3,4,4,5
1746,1051-52,2.3.23,3,False,4,4,4,4,4,4,3,3
1747,1051-52,3.3.32,3,False,5,4,4,5,4,5,4,5
1748,1051-52,1.5.13,3,False,4,3,4,4,4,4,3,4
1750,1051-52,1.5.12,3,False,4,3,4,4,4,3,4,4
1751,1051-52,4.2.36,3,False,4,4,3,4,4,3,3,3
1752,1051-52,4.2.36,3,False,4,4,3,4,4,4,3,4
1753,1051-52,2.3.23,3,False,4,3,4,2,3,4,3,4
1754,1051-52,4.4.44,3,False,4,4,4,5,5,4,4,4
1756,1051-52,2.1.16,3,False,4,4,4,4,4,4,4,3
1757,1051-52,3.2.29,3,False,4,3,3,3,3,4,4,3
1759,1051-52,1.1.3,3,False,3,4,4,4,3,3,4,3
1761,1051-52,1.3.9,3,False,4,4,5,4,4,4,4,4
1763,1051-52,2.3.23,3,False,4,3,3,3,2,4,3,3
1764,1051-52,1.1.1,3,False,4,4,4,4,4,4,4,3
1766,1051-52,4.2.37,3,False,5,4,4,5,4,5,4,5
1767,1051-52,4.2.37,3,False,4,4,4,3,3,4,3,4
1768,1051-52,4.3.40,3,False,4,4,4,4,4,4,4,4
1769,1051-52,1.2.5,3,False,4,4,4,3,4,4,4,5
177,1051-52,2.2.18,3,True,3,3,2,3,3,3,4,2
1770,1051-52,4.4.44,3,False,3,3,4,4,3,3,3,4
1773,1051-52,2.2.18,3,False,4,3,3,3,3,4,4,3
1775,1051-52,3.2.30,3,False,4,4,5,4,4,5,4,5
1776,1051-52,4.3.40,3,False,5,4,5,5,5,4,4,4
1777,1051-52,4.1.35,3,False,4,4,4,4,4,4,4,4
1779,1051-52,1.2.4,3,False,3,3,3,3,2,3,3,3
1780,1051-52,3.1.27,3,False,5,4,4,5,4,3,4,4
1782,1051-52,2.1.15,3,False,3,4,4,3,3,4,4,3
1784,1051-52,1.1.2,3,False,4,4,4,4,4,4,3,4
1785,1051-52,3.2.30,3,False,4,4,4,4,3,4,4,4
1787,1051-52,1.2.6,3,False,5,4,4,4,4,3,3,4
1788,1051-52,2.2.19,3,False,5,5,5,5,4,5,5,4
1789,1051-52,1.1.2,3,False,4,4,4,4,4,4,4,4
1791,1051-52,4.1.33,3,False,4,4,3,4,3,4,4,4
1792,1051-52,1.3.7,3,False,4,4,4,4,4,3,3,4
1793,1051-52,3.1.27,3,False,4,4,4,3,3,4,3,4
1794,1051-52,2.1.16,3,False,5,4,4,4,4,5,4,4
1795,1051-52,4.2.38,3,False,3,4,4,3,2,4,4,2
1796,1051-52,2.3.23,3,False,4,4,4,5,4,4,4,4
1797,1051-52,1.3.9,3,False,4,4,4,4,4,4,4,4
1799,1051-52,4.2.36,3,False,5,4,4,4,4,4,4,4
1800,1051-52,4.4.44,3,False,4,4,3,3,3,4,3,4
1801,1051-52,4.2.38,3,False,4,4,3,3,4,4,5,4
1802,1051-52,1.5.14,3,False,4,4,3,2,3,3,3,4
