student_id,race,gender,ethnicity,prior_educational_experience,socio_economic_class_rank,physical_disability,mental_health_disability,specific_learning_disability,autistic_spectrum,adhd,dyslexia,other_neurodivergence,deaf_or_hearing_impaired,wheelchair_user,requires_personal_care,blind_or_visually_impaired,communication_difficulties,no_known_disabilities
10330,Elf,Female,Palm,Academic,5,False,False,False,False,False,False,False,True,False,False,False,False,False
10331,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10332,Elf,Female,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10333,Elf,Male,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10334,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10335,Dwarf,Male,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10336,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10337,Elf,Male,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10338,Elf,Male,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10339,Dwarf,Male,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10340,Dwarf,Female,Sandstone,Vocational,1,False,False,False,True,False,False,False,False,False,False,False,False,False
10341,Dwarf,Male,Flint,Academic,3,True,False,False,False,False,True,False,False,False,False,False,False,False
10342,Dwarf,Female,Flint,Vocational,2,False,False,False,False,False,True,False,False,False,False,False,False,True
10343,Elf,Male,Ash,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10344,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10345,Dwarf,Female,Gypsum,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,False
10346,Dwarf,Male,Malachite,Vocational,2,False,False,False,True,False,False,False,False,False,False,False,False,False
10347,Dwarf,Female,Granite,Academic,3,False,True,False,False,True,False,False,False,False,False,False,False,False
10348,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10349,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10350,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10351,Dwarf,Female,Granite,Vocational,1,False,False,False,False,True,False,False,False,False,False,False,False,True
10352,Elf,Female,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10353,Dwarf,Male,Sandstone,Vocational,5,False,False,False,False,True,False,False,False,False,False,False,False,False
10354,Dwarf,Female,Sandstone,Vocational,4,True,False,False,False,False,False,False,False,False,False,False,False,True
10355,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10356,Elf,Male,Yew,Academic,4,False,False,False,False,False,False,False,True,False,False,False,True,False
10357,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10358,Dwarf,Male,Granite,Vocational,3,False,False,False,False,False,False,True,False,False,False,True,False,False
10359,Elf,Male,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10360,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10361,Elf,Female,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10362,Dwarf,Female,Alabaster,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10363,Elf,Other,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10364,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10365,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10366,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10367,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10368,Dwarf,Male,Malachite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10369,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,True,False,False,False,False,False,False,False
10370,Elf,Female,Baobab,Academic,2,False,False,False,False,False,False,False,False,False,False,False,True,False
10371,Elf,Male,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10372,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10373,Dwarf,Female,Flint,Vocational,4,False,True,False,False,False,False,False,False,False,False,False,False,False
10374,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,True,False,True
10375,Elf,Other,Palm,Academic,4,True,False,False,False,False,False,False,False,False,False,False,False,False
10376,Dwarf,Female,Alabaster,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,True
10377,Dwarf,Male,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,True,False,False,False
10378,Elf,Female,Yew,Academic,5,True,False,False,False,False,False,False,False,False,False,False,False,True
10379,Elf,Female,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10380,Elf,Female,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10381,Elf,Female,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10382,Elf,Female,Ash,Academic,4,False,True,False,False,False,False,False,False,False,False,False,False,True
10383,Dwarf,Male,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10384,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10385,Elf,Female,Yew,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,False
10386,Dwarf,Male,Granite,Vocational,4,False,False,False,False,True,True,False,False,False,False,False,False,True
10387,Elf,Male,Baobab,Academic,4,False,False,False,False,False,True,False,False,False,False,False,False,True
10388,Dwarf,Other,Granite,Vocational,1,True,False,False,False,False,False,False,False,False,False,True,False,False
10389,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10390,Dwarf,Female,Malachite,Vocational,2,False,False,False,False,True,False,False,False,False,False,False,False,False
10391,Dwarf,Female,Malachite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10392,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,True,False,True
10393,Elf,Female,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10394,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10395,Elf,Male,Ash,Academic,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10396,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10397,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10398,Dwarf,Female,Malachite,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10399,Elf,Female,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10400,Elf,Female,Baobab,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10401,Dwarf,Male,Granite,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,False
10402,Dwarf,Male,Malachite,Vocational,2,True,False,False,False,False,False,False,False,False,False,False,False,False
10403,Dwarf,Male,Flint,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,False
10404,Dwarf,Male,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10405,Dwarf,Other,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10406,Dwarf,Male,Granite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10407,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10408,Dwarf,Female,Flint,Vocational,2,False,False,False,True,False,False,False,False,False,False,False,False,True
10409,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,True,False,False,False,False
10410,Dwarf,Male,Flint,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10411,Dwarf,Female,Alabaster,Academic,4,False,False,False,False,True,False,False,False,False,False,False,False,True
10412,Elf,Female,Holly,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10413,Dwarf,Male,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10414,Dwarf,Male,Flint,Vocational,1,False,True,False,False,False,False,False,False,False,False,False,False,False
10415,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,True,False,True
10416,Dwarf,Female,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10417,Elf,Female,Palm,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10418,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10419,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10420,Dwarf,Female,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10421,Dwarf,Male,Malachite,Vocational,1,False,True,False,False,True,True,False,False,False,False,False,False,False
10422,Elf,Male,Palm,Academic,4,False,False,False,False,False,True,False,False,False,False,False,False,False
10423,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,True,False,False,False,False,False
10424,Dwarf,Male,Malachite,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10425,Elf,Female,Holly,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10426,Dwarf,Female,Malachite,Vocational,4,False,False,True,False,True,False,False,False,False,False,False,False,False
10427,Dwarf,Male,Flint,Vocational,3,False,False,False,True,False,False,False,False,False,False,False,False,False
10428,Elf,Female,Baobab,Academic,3,False,True,False,True,False,True,True,False,False,False,False,False,False
10429,Elf,Male,Ash,Vocational,4,False,True,False,False,False,False,False,False,False,False,False,False,False
10430,Elf,Female,Rowan,Academic,5,True,False,False,False,False,False,False,False,False,False,False,False,False
10431,Elf,Male,Baobab,Academic,4,False,False,False,True,False,False,False,False,False,False,False,False,False
10432,Elf,Male,Baobab,Academic,5,False,True,False,False,False,False,False,False,False,False,False,False,True
10433,Elf,Female,Holly,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10434,Dwarf,Female,Gypsum,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10435,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10436,Dwarf,Male,Sandstone,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
10437,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10438,Elf,Female,Palm,Academic,5,False,False,False,True,False,False,False,False,False,False,False,False,False
10439,Dwarf,Female,Gypsum,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10440,Dwarf,Male,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10441,Dwarf,Female,Flint,Vocational,3,True,False,False,False,True,False,False,False,False,False,False,False,True
10442,Elf,Female,Ash,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10443,Elf,Female,Yew,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10444,Elf,Other,Baobab,Academic,4,False,True,False,False,False,False,False,False,False,False,False,False,False
10445,Dwarf,Male,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10446,Dwarf,Female,Granite,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10447,Dwarf,Male,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10448,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10449,Elf,Female,Palm,Academic,3,False,False,False,False,False,False,False,True,False,False,False,False,False
10450,Elf,Other,Baobab,Academic,5,False,False,True,False,False,False,False,False,False,False,False,False,False
10451,Dwarf,Female,Gypsum,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
10452,Dwarf,Other,Flint,Vocational,4,True,True,False,False,False,False,False,False,False,False,False,False,False
10453,Elf,Female,Ash,Academic,3,False,False,True,False,False,False,False,False,False,False,False,False,True
10454,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10455,Dwarf,Female,Alabaster,Vocational,4,True,False,False,False,False,False,False,False,False,False,False,False,False
10456,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10457,Dwarf,Male,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10458,Dwarf,Male,Sandstone,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,False
10459,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10460,Elf,Female,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10461,Dwarf,Female,Flint,Vocational,3,False,False,False,True,False,False,False,False,False,False,False,False,False
10462,Dwarf,Female,Alabaster,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10463,Dwarf,Other,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10464,Dwarf,Female,Gypsum,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
10465,Dwarf,Male,Sandstone,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10466,Dwarf,Male,Malachite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10467,Dwarf,Male,Alabaster,Vocational,4,False,False,True,False,False,False,False,False,False,False,False,False,False
10468,Dwarf,Male,Sandstone,Vocational,5,False,False,True,False,False,False,False,False,False,False,False,True,True
10469,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10470,Dwarf,Female,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10471,Elf,Female,Baobab,Academic,5,False,False,False,True,False,False,False,False,False,False,False,False,True
10472,Dwarf,Female,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10473,Elf,Female,Palm,Vocational,4,False,False,True,False,False,False,False,False,False,False,False,False,True
10474,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10475,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10476,Elf,Male,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,True,False,True
10477,Elf,Male,Yew,Academic,3,False,True,False,False,False,True,False,False,False,False,False,False,True
10478,Dwarf,Male,Flint,Vocational,1,True,False,False,False,False,False,False,False,False,False,False,False,False
10479,Elf,Female,Baobab,Academic,5,False,False,False,True,False,False,False,False,False,False,True,False,False
10480,Elf,Male,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10481,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10482,Dwarf,Female,Flint,Vocational,1,False,False,False,False,True,False,False,False,False,False,False,False,False
10483,Elf,Female,Baobab,Academic,3,False,False,False,True,False,False,False,False,False,True,True,False,False
10484,Dwarf,Male,Malachite,Vocational,3,False,False,False,True,False,False,False,False,False,False,False,False,False
10485,Dwarf,Male,Flint,Vocational,2,False,False,False,False,True,False,False,False,False,False,False,False,False
10486,Dwarf,Female,Flint,Vocational,1,False,False,False,False,False,False,False,True,False,False,False,False,True
10487,Elf,Male,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10488,Dwarf,Female,Flint,Vocational,5,False,False,True,False,False,False,False,False,False,False,False,False,True
10489,Dwarf,Female,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10490,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10491,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10492,Elf,Male,Rowan,Vocational,1,False,False,False,False,True,False,False,False,False,False,False,False,True
10493,Dwarf,Male,Sandstone,Vocational,2,False,False,False,False,True,False,False,False,False,False,False,False,True
10494,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10495,Elf,Female,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10496,Elf,Male,Baobab,Vocational,4,False,False,False,False,True,False,False,True,False,False,False,False,False
10497,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,True,False,False,False,False,False,False,True
10498,Elf,Female,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10499,Dwarf,Male,Sandstone,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10500,Elf,Male,Rowan,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10501,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,True
10502,Dwarf,Male,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10503,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10504,Elf,Male,Palm,Academic,2,False,False,False,False,False,False,False,False,False,True,False,False,True
10505,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10506,Dwarf,Male,Flint,Vocational,1,False,True,False,False,False,False,False,False,False,False,False,False,False
10507,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10508,Dwarf,Female,Alabaster,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10509,Dwarf,Female,Granite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10510,Dwarf,Male,Gypsum,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,False
10511,Elf,Male,Ash,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10512,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10513,Dwarf,Male,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10514,Elf,Male,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10515,Dwarf,Female,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,True,False,False
10516,Elf,Female,Palm,Academic,2,False,False,False,False,False,True,False,False,False,False,False,True,True
10517,Dwarf,Female,Gypsum,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10518,Dwarf,Female,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10519,Dwarf,Female,Granite,Vocational,1,False,False,False,False,True,False,False,False,False,True,False,False,True
10520,Elf,Female,Baobab,Academic,4,True,False,False,False,False,False,False,False,False,False,False,False,True
10521,Elf,Female,Ash,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,True
10522,Dwarf,Female,Granite,Vocational,5,False,False,False,False,True,False,False,False,False,False,False,False,True
10523,Dwarf,Female,Gypsum,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10524,Elf,Male,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10525,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10526,Elf,Female,Holly,Academic,3,False,False,False,False,False,True,False,False,False,False,False,False,True
10527,Dwarf,Female,Flint,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,False
10528,Elf,Male,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,True,True
10529,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,True,False,True,True,False
10530,Elf,Male,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10531,Elf,Female,Yew,Academic,2,False,False,True,False,False,False,False,False,False,False,False,False,False
10532,Dwarf,Female,Flint,Vocational,4,False,True,False,False,False,True,False,False,False,False,False,False,True
10533,Elf,Other,Palm,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,False
10534,Elf,Male,Baobab,Academic,4,False,False,False,True,False,False,False,False,False,False,False,False,False
10535,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10536,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10537,Elf,Male,Rowan,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10538,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10539,Elf,Female,Palm,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10540,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10541,Elf,Male,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10542,Elf,Female,Yew,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,True
10543,Dwarf,Female,Flint,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10544,Dwarf,Female,Sandstone,Vocational,2,True,False,False,False,False,False,False,False,False,False,False,False,False
10545,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10546,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10547,Elf,Other,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10548,Elf,Female,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10549,Dwarf,Male,Flint,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,True,False
10550,Dwarf,Male,Flint,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,True
10551,Dwarf,Male,Gypsum,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,False
10552,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10553,Elf,Female,Baobab,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,False
10554,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10555,Dwarf,Female,Alabaster,Vocational,1,False,False,True,False,False,False,False,False,False,False,False,False,True
10556,Dwarf,Female,Alabaster,Vocational,2,False,True,False,False,False,False,False,False,False,False,False,False,True
10557,Elf,Male,Holly,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10558,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10559,Dwarf,Male,Flint,Academic,4,False,False,False,False,True,False,False,False,False,False,False,False,True
10560,Elf,Other,Ash,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10561,Dwarf,Male,Alabaster,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,False
10562,Elf,Other,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10563,Dwarf,Male,Sandstone,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,True,True
10564,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10565,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10566,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10567,Elf,Female,Holly,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10568,Elf,Male,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10569,Dwarf,Female,Malachite,Vocational,4,False,True,False,False,False,False,False,False,False,False,False,False,True
10570,Elf,Female,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10571,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10572,Elf,Female,Palm,Academic,4,True,False,False,True,False,False,False,False,False,False,False,False,True
10573,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10574,Dwarf,Male,Flint,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,True
10575,Elf,Female,Rowan,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10576,Elf,Female,Rowan,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10577,Dwarf,Other,Gypsum,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10578,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10579,Elf,Male,Ash,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10580,Dwarf,Female,Flint,Vocational,3,False,False,False,True,False,True,False,False,False,False,False,False,True
10581,Dwarf,Male,Flint,Vocational,5,False,False,False,False,False,False,False,True,False,False,False,False,True
10582,Elf,Other,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10583,Elf,Female,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10584,Dwarf,Female,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10585,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10586,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10587,Dwarf,Male,Gypsum,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10588,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10589,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,True,False
10590,Elf,Male,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10591,Dwarf,Female,Flint,Vocational,1,False,False,False,False,False,False,True,False,False,False,False,False,False
10592,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10593,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10594,Dwarf,Male,Granite,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,False
10595,Dwarf,Female,Flint,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10596,Dwarf,Female,Malachite,Vocational,2,False,False,False,False,False,True,False,False,False,False,False,False,True
10597,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10598,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10599,Elf,Male,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10600,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,True,False,False,False,False,True
10601,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,True,True,False,True
10602,Dwarf,Male,Sandstone,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10603,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10604,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10605,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10606,Elf,Male,Palm,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10607,Dwarf,Female,Alabaster,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10608,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10609,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10610,Dwarf,Female,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10611,Elf,Female,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10612,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10613,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10614,Elf,Male,Holly,Academic,2,False,False,True,False,True,False,False,False,False,False,False,False,False
10615,Dwarf,Male,Flint,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
